,UniqueID,Goal,Target,Indicator,SeriesCode
3177,SG_INT_MBRDEV                         IFC,10.0,10.6,10.6.1,SG_INT_MBRDEV
3178,SG_INT_MBRDEV                         WTO,10.0,10.6,10.6.1,SG_INT_MBRDEV
3179,SG_INT_MBRDEV                         UNGA,10.0,10.6,10.6.1,SG_INT_MBRDEV
3180,SG_INT_MBRDEV                         WTO,10.0,10.6,10.6.1,SG_INT_MBRDEV
3181,SG_INT_MBRDEV                         IFC,10.0,10.6,10.6.1,SG_INT_MBRDEV
3182,SG_INT_MBRDEV                         IBRD,10.0,10.6,10.6.1,SG_INT_MBRDEV
3183,SG_INT_MBRDEV                         IMF,10.0,10.6,10.6.1,SG_INT_MBRDEV
3184,SG_INT_VRTDEV                         WTO,10.0,10.6,10.6.1,SG_INT_VRTDEV
3185,SG_INT_VRTDEV                         IMF,10.0,10.6,10.6.1,SG_INT_VRTDEV
3186,SG_INT_VRTDEV                         IFC,10.0,10.6,10.6.1,SG_INT_VRTDEV
3187,SG_INT_VRTDEV                         ECOSOC,10.0,10.6,10.6.1,SG_INT_VRTDEV
3188,SG_INT_VRTDEV                         IABD,10.0,10.6,10.6.1,SG_INT_VRTDEV
3189,SG_INT_VRTDEV                         IBRD,10.0,10.6,10.6.1,SG_INT_VRTDEV
3190,SG_INT_VRTDEV                         UNGA,10.0,10.6,10.6.1,SG_INT_VRTDEV
3191,SG_INT_VRTDEV                         IMF,10.0,10.6,10.6.1,SG_INT_VRTDEV
3192,SG_INT_VRTDEV                         IFC,10.0,10.6,10.6.1,SG_INT_VRTDEV
3193,SG_INT_VRTDEV                         WTO,10.0,10.6,10.6.1,SG_INT_VRTDEV
3194,SG_INT_VRTDEV                         IBRD,10.0,10.6,10.6.1,SG_INT_VRTDEV
3195,SG_INT_VRTDEV                         ECOSOC,10.0,10.6,10.6.1,SG_INT_VRTDEV
3196,SG_INT_VRTDEV                         IABD,10.0,10.6,10.6.1,SG_INT_VRTDEV
3197,SG_INT_VRTDEV                         UNGA,10.0,10.6,10.6.1,SG_INT_VRTDEV
3198,SG_INT_VRTDEV                         IMF,10.0,10.6,10.6.1,SG_INT_VRTDEV
3199,SG_INT_VRTDEV                         UNGA,10.0,10.6,10.6.1,SG_INT_VRTDEV
3200,SG_INT_VRTDEV                         IFC,10.0,10.6,10.6.1,SG_INT_VRTDEV
3201,SG_INT_VRTDEV                         IABD,10.0,10.6,10.6.1,SG_INT_VRTDEV
3202,SG_INT_VRTDEV                         IBRD,10.0,10.6,10.6.1,SG_INT_VRTDEV
3203,SG_INT_VRTDEV                         WTO,10.0,10.6,10.6.1,SG_INT_VRTDEV
3204,SG_INT_VRTDEV                         IBRD,10.0,10.6,10.6.1,SG_INT_VRTDEV
3205,SG_INT_VRTDEV                         IMF,10.0,10.6,10.6.1,SG_INT_VRTDEV
3206,SG_INT_VRTDEV                         IFC,10.0,10.6,10.6.1,SG_INT_VRTDEV
3207,SG_INT_VRTDEV                         WTO,10.0,10.6,10.6.1,SG_INT_VRTDEV
3208,SG_INT_VRTDEV                         UNGA,10.0,10.6,10.6.1,SG_INT_VRTDEV
3209,SG_INT_VRTDEV                         IABD,10.0,10.6,10.6.1,SG_INT_VRTDEV
3210,SG_INT_VRTDEV                         IFC,10.0,10.6,10.6.1,SG_INT_VRTDEV
3211,SG_INT_VRTDEV                         WTO,10.0,10.6,10.6.1,SG_INT_VRTDEV
3212,SG_INT_VRTDEV                         IBRD,10.0,10.6,10.6.1,SG_INT_VRTDEV
3213,SG_INT_VRTDEV                         IABD,10.0,10.6,10.6.1,SG_INT_VRTDEV
3214,SG_INT_VRTDEV                         IMF,10.0,10.6,10.6.1,SG_INT_VRTDEV
3215,SG_INT_VRTDEV                         UNGA,10.0,10.6,10.6.1,SG_INT_VRTDEV
3216,SG_INT_VRTDEV                         IFC,10.0,10.6,10.6.1,SG_INT_VRTDEV
3217,SG_INT_VRTDEV                         IBRD,10.0,10.6,10.6.1,SG_INT_VRTDEV
3218,SG_INT_VRTDEV                         WTO,10.0,10.6,10.6.1,SG_INT_VRTDEV
3219,SG_INT_VRTDEV                         UNGA,10.0,10.6,10.6.1,SG_INT_VRTDEV
3220,SG_INT_VRTDEV                         IMF,10.0,10.6,10.6.1,SG_INT_VRTDEV
