UniqueID,TimePeriod,EN_MAT_DOMCMPC             ALP            ,EN_MAT_DOMCMPC             BIM            ,EN_MAT_DOMCMPC             COL            ,EN_MAT_DOMCMPC             CPR            ,EN_MAT_DOMCMPC             CRO            ,EN_MAT_DOMCMPC             FEO            ,EN_MAT_DOMCMPC             FOF            ,EN_MAT_DOMCMPC             GBO            ,EN_MAT_DOMCMPC             MEO            ,EN_MAT_DOMCMPC             NFO            ,EN_MAT_DOMCMPC             NMA            ,EN_MAT_DOMCMPC             NMC            ,EN_MAT_DOMCMPC             NMM            ,EN_MAT_DOMCMPC             PET            ,EN_MAT_DOMCMPC             WCH            ,EN_MAT_DOMCMPC             WOD            ,EN_MAT_DOMCMPG             ALP            ,EN_MAT_DOMCMPG             BIM            ,EN_MAT_DOMCMPG             COL            ,EN_MAT_DOMCMPG             CPR            ,EN_MAT_DOMCMPG             CRO            ,EN_MAT_DOMCMPG             FEO            ,EN_MAT_DOMCMPG             FOF            ,EN_MAT_DOMCMPG             GBO            ,EN_MAT_DOMCMPG             MEO            ,EN_MAT_DOMCMPG             NFO            ,EN_MAT_DOMCMPG             NMA            ,EN_MAT_DOMCMPG             NMC            ,EN_MAT_DOMCMPG             NMM            ,EN_MAT_DOMCMPG             PET            ,EN_MAT_DOMCMPG             WCH            ,EN_MAT_DOMCMPG             WOD            ,EN_MAT_DOMCMPT             ALP            ,EN_MAT_DOMCMPT             BIM            ,EN_MAT_DOMCMPT             COL            ,EN_MAT_DOMCMPT             CPR            ,EN_MAT_DOMCMPT             CRO            ,EN_MAT_DOMCMPT             FEO            ,EN_MAT_DOMCMPT             FOF            ,EN_MAT_DOMCMPT             GBO            ,EN_MAT_DOMCMPT             MEO            ,EN_MAT_DOMCMPT             NFO            ,EN_MAT_DOMCMPT             NMA            ,EN_MAT_DOMCMPT             NMC            ,EN_MAT_DOMCMPT             NMM            ,EN_MAT_DOMCMPT             PET            ,EN_MAT_DOMCMPT             WCH            ,EN_MAT_DOMCMPT             WOD            
EN_MAT_DOMCMPC             NMM            ,-0.9595082475442716,-0.9657378911033769,-0.9827296727736907,-0.8264430025809087,-0.9847347800658036,-0.9898799720115142,-0.8334751252164895,-0.854222052487862,0.5867603225632214,-0.8896747345101162,-0.8789448308421651,0.7063468897252071,0.9777083606348725,1.0,-0.7627506672803328,0.9605860311609051,0.6312893464609749,-0.5696230768821723,0.16458884242424707,-0.8191050361781006,-0.479175225318046,-0.49444189288193685,-0.6171083137745875,-0.831903821752587,0.9705445471342877,-0.8631437241034213,-0.854704925140937,0.8105730562701057,0.9727385981834392,0.9912596172242102,-0.6778291792475364,0.993733266341084,0.9162744022946618,-0.9745822866985818,-0.9932242555294819,-0.8370747780818295,-0.996612339168441,-0.9933992942296046,-0.9484572194936902,-0.8794350154423081,-0.897361224505749,-0.914941050737955,-0.9031382327106039,0.46848255833318364,-0.9196640431514177,-0.6801756330338977,-0.8368046520204165,-0.710469211911653,-0.9744793636779674
EN_MAT_DOMCMPC             PET            ,0.7904754524150628,0.9003548060426779,0.742367404180581,0.7383178665958241,0.7332900327165123,0.7786892128671854,0.7640180484732957,0.923140264414746,-0.6526414480380123,0.9713816687665671,0.9714881870629501,-0.2731846747414775,-0.8244686254879943,-0.7627506672803328,1.0,-0.8290033206665977,-0.6444140870187273,0.6808726531358783,-0.4201373842231987,0.7351270536699034,0.10272189715383498,0.1785014634967707,0.5730347745395237,0.9312906621109136,-0.8888403967317127,0.9838510772399385,0.98357962173161,-0.4048445218761273,-0.8438454926890242,-0.8175751351745918,0.9909646142807093,-0.8199248992367151,-0.8355340450421531,0.8513173604919801,0.7903757328603219,0.739253795021329,0.7826670623224568,0.8003886158688285,0.8403405051841951,0.9082462443699749,0.7018203381738892,0.9479188018199439,0.9491209767965365,-0.03766752029227835,0.730642165637001,0.6836710242422273,0.9893039669751242,0.5542182699317556,0.7655250687077385
EN_MAT_DOMCMPC             WCH            ,-0.8735301114398798,-0.9702131346553782,-0.9842772905858846,-0.7362984323749255,-0.9816007833664925,-0.9880300501606061,-0.9495343147237758,-0.8361051873760443,0.783265232668561,-0.9087874850968679,-0.8898795559345563,0.7509271567100538,0.91766437616306,0.9605860311609051,-0.8290033206665977,1.0,0.5171450563072353,-0.7725960560837868,0.03316228076460477,-0.7303664152273179,-0.5762032984052756,-0.6121368229285349,-0.7942348540834523,-0.8228876345308926,0.9717355685431923,-0.9002220644315341,-0.8804010948042655,0.8413763617472181,0.9198953737982417,0.9480456531011243,-0.7725420270297316,0.9660918964348467,0.8471443395743373,-0.9268885440400558,-0.9379331457299217,-0.7423057858489108,-0.9454287582975276,-0.9425076507310953,-0.9982016675152936,-0.846137420402706,-0.7640974001390872,-0.9099671489580016,-0.893047202884799,0.5460233428729091,-0.7999014515873293,-0.5322527000684167,-0.8681159626568328,-0.5225201231562732,-0.9052168935164059
EN_MAT_DOMCMPC             WOD            ,-0.7728280882692705,-0.6878649559312445,-0.5007309243335404,-0.9553738356489803,-0.5181124678126878,-0.555990979656907,-0.28084400763492984,-0.8682673114330535,0.021929268154421137,-0.6994156423841897,-0.7212947722314241,0.027695644222246126,0.7413347766883324,0.6312893464609749,-0.6444140870187273,0.5171450563072353,1.0,-0.013276001945720293,0.8101557585165056,-0.9578306609179347,0.3008359950965878,0.29818506498582836,0.03067559132961545,-0.8660915403796982,0.6896622486001935,-0.6630712072003836,-0.6934114381126463,0.17260204850285318,0.7670769951093239,0.7154248207292581,-0.571191108920587,0.6855759598929915,0.8796761372725176,-0.7489382651987638,-0.6866449557306179,-0.9514783455195215,-0.6752951243964341,-0.6914827304893858,-0.4928502530248411,-0.8698225197640956,-0.8157546890999449,-0.7302657453175795,-0.745776544198971,-0.22825036784047856,-0.805956088751941,-0.8697131959053088,-0.7042628759006876,-0.8434905248774857,-0.6322043362429222
EN_MAT_DOMCMPG             ALP            ,0.389724500462513,0.6563354788913657,0.6894343182220315,0.23831566912151067,0.6745384306311543,0.6769687347953686,0.9237090742606219,0.4778206709409512,-0.9946934180044931,0.6396669604358667,0.60568161043633,-0.6605915932708896,-0.4802370246101716,-0.5696230768821723,0.6808726531358783,-0.7725960560837868,-0.013276001945720293,1.0,0.3574479356906679,0.23572097668422015,0.6819110056066013,0.7517160038882101,0.9719342301253928,0.4857324238289538,-0.6508398754866798,0.6749020154807617,0.6325168756952556,-0.6819540878761395,-0.4918305093675282,-0.5398597185290357,0.7057571827391977,-0.5883370666335174,-0.38327678040012636,0.51036169082143,0.513209820093595,0.23500799363165098,0.5283696473636273,0.5245535375664885,0.7979107889941612,0.4556553141562144,0.20437760296384705,0.58760096725797,0.5622040701855965,-0.6051172652289282,0.26045390267972357,-0.009741225790499502,0.6320136100478302,-0.09497497511123114,0.4718467627935204
EN_MAT_DOMCMPG             BIM            ,-0.4184492807854043,-0.272139553735065,0.003314303748541803,-0.6210300794303353,-0.006093752362263824,-0.0645875610438534,0.20586889396693378,-0.5650370664888672,-0.38604058525052304,-0.39550103500820016,-0.4374011645961119,-0.5467648094626721,0.3576296057528728,0.16458884242424707,-0.4201373842231987,0.03316228076460477,0.8101557585165056,0.3574479356906679,1.0,-0.6239382949330655,0.7833430093686098,0.7682966511601128,0.4836010532180571,-0.5751679208567633,0.26348687012758415,-0.37490163308621405,-0.4259688471990359,-0.411256902357538,0.3806504081885729,0.2844633091226488,-0.3946567610525916,0.23319883492404886,0.5323592726093291,-0.364745883660943,-0.2658912918636359,-0.6187695631122802,-0.23919593244582626,-0.26872547929600404,-0.01844047284947561,-0.5583871877839243,-0.5245486562068169,-0.41703385466524534,-0.4507141391181625,-0.7523388099361408,-0.4943984686316189,-0.795798174720385,-0.44415243665996795,-0.7096633740224333,-0.25979727956022886
EN_MAT_DOMCMPG             COL            ,0.8942386989226748,0.849015288498609,0.7238490287701502,0.9998490487907009,0.7389608499904096,0.7659294025432871,0.5229952240759268,0.9391839330118367,-0.25356291351261345,0.8197302395594894,0.829677817055861,-0.305347229230539,-0.8819442956254305,-0.8191050361781006,0.7351270536699034,-0.7303664152273179,-0.9578306609179347,0.23572097668422015,-0.6239382949330655,1.0,-0.01868825165035442,-0.013503762973603346,0.22670678484665524,0.9305018517100465,-0.8533930888854343,0.7835462742530881,0.8002342426935458,-0.44410901531384384,-0.901996818508043,-0.8755026520596675,0.6509024052705147,-0.8581425095278983,-0.967166130937691,0.8882380858476376,0.8505014511185702,0.9986920917420409,0.8457345839134159,0.8550684043649941,0.7079465326424459,0.9467552484961848,0.896550234264494,0.849544254360953,0.8548856858684114,-0.04162220441420543,0.8993479517236423,0.8435633207380434,0.8034464284563765,0.8383232784487257,0.7932517261194585
EN_MAT_DOMCMPG             CPR            ,0.22180239350465253,0.36628628453771034,0.6189503437718725,-0.012699927995203256,0.6140112033054572,0.5642707752315599,0.7135142515110077,0.04435530974939691,-0.7231045699170924,0.20182017111725473,0.15692195712020476,-0.941470009516942,-0.28959792053724726,-0.479175225318046,0.10272189715383498,-0.5762032984052756,0.3008359950965878,0.6819110056066013,0.7833430093686098,-0.01868825165035442,1.0,0.9939706994891759,0.8264738240384772,0.02272532908908052,-0.3782109785858312,0.20272960908373594,0.1511364184519165,-0.885236531138932,-0.27003985288517385,-0.36892713050020237,0.07130884742738806,-0.41813143607124903,-0.1085021374567107,0.2834737833100954,0.3810408881783678,-0.006437652045418401,0.40851207167628156,0.3797399670270844,0.5809624591560687,0.0629917921325528,0.0852848284640969,0.19729103473632414,0.15921804940514098,-0.9791185573554293,0.12699987018671227,-0.2977665406502297,0.12624882325954803,-0.2014695291567179,0.3630344356350761
EN_MAT_DOMCMPG             CRO            ,0.23832002101711594,0.4048539728772236,0.6390424273452256,-0.007311680487600751,0.6311690582554884,0.5869624393624936,0.7608935798522107,0.0854881733620298,-0.7852871581968504,0.25928716174238653,0.21421873622557322,-0.9271577989620903,-0.3119539525640391,-0.49444189288193685,0.1785014634967707,-0.6121368229285349,0.29818506498582836,0.7517160038882101,0.7682966511601128,-0.013503762973603346,0.9939706994891759,1.0,0.8754062995141915,0.06712321592459229,-0.4140744602573419,0.26665936117088235,0.2141741137387903,-0.8774041986747554,-0.2942977992744104,-0.38966877300175695,0.1566972867338581,-0.4405144939226278,-0.12893017300507154,0.31012747978216254,0.39912376256065746,-0.0012918511303220092,0.4254036385048778,0.39916615349573614,0.621112940706545,0.09968454666522003,0.08957994331806896,0.24702923711296665,0.20939150093785053,-0.9570778791830445,0.13488134999545554,-0.2807766169500076,0.19090445978378706,-0.20822370742717664,0.38261469436918377
EN_MAT_DOMCMPG             FEO            ,0.4024628135759664,0.6476254161702661,0.7464785189355517,0.2301891253515509,0.7353879716727814,0.7221272995526364,0.9426307766405331,0.41902722094479655,-0.985839760640524,0.5781540903368028,0.5387124471996159,-0.8125339356656197,-0.4915617122696769,-0.6171083137745875,0.5730347745395237,-0.7942348540834523,0.03067559132961545,0.9719342301253928,0.4836010532180571,0.22670678484665524,0.8264738240384772,0.8754062995141915,1.0,0.41778954367804705,-0.648549945618959,0.6022592253972406,0.5548206303338298,-0.8169196652841462,-0.4965448996886777,-0.5632630631414586,0.5765117897699032,-0.6144391630979803,-0.37050705305391574,0.5128110363437504,0.5438556521215574,0.22886596563555286,0.5642630775941252,0.5524347741445079,0.8144135480319571,0.4079873435553306,0.2203330062114615,0.5392528572328635,0.5081919350782743,-0.7717061296838824,0.27572974283107876,-0.06646846364709906,0.5474764954681305,-0.09832892387147613,0.5005005803867356
EN_MAT_DOMCMPG             FOF            ,0.8903956933040725,0.9285486348027087,0.7685916643079522,0.9316230241481708,0.7721383672432612,0.8122702656123864,0.6783488813445104,0.998819129711505,-0.47953994354849544,0.9551041830213365,0.961108919998157,-0.2883764133857135,-0.902118742039759,-0.831903821752587,0.9312906621109136,-0.8228876345308926,-0.8660915403796982,0.4857324238289538,-0.5751679208567633,0.9305018517100465,0.02272532908908052,0.06712321592459229,0.41778954367804705,1.0,-0.9244089185645205,0.9432907122416389,0.952710406161641,-0.43397840046741243,-0.925089992525366,-0.8948787135720844,0.8837369674294117,-0.8867962250838879,-0.9610836742089428,0.9212732997064553,0.8646478795376661,0.9305427118632669,0.8577456443483154,0.873002169737297,0.8172216919961608,0.9927937107435413,0.8445005364481609,0.9569316174701505,0.9610810224820612,-0.02234042786753383,0.8612633322848503,0.8153451232805915,0.9590805770003187,0.7380449720146944,0.8178634287646228
EN_MAT_DOMCMPG             GBO            ,-0.945184682355121,-0.9995221812975819,-0.953287038981623,-0.8586124660005084,-0.9533090099780056,-0.9720905169904279,-0.8653936678626728,-0.9358854033752662,0.6578139316304776,-0.9650205497556764,-0.9565128715217671,0.605590833656286,0.9726104890647088,0.9705445471342877,-0.8888403967317127,0.9717355685431923,0.6896622486001935,-0.6508398754866798,0.26348687012758415,-0.8533930888854343,-0.3782109785858312,-0.4140744602573419,-0.648549945618959,-0.9244089185645205,1.0,-0.950408645031713,-0.9433347855731614,0.7240853366880469,0.9797340243470464,0.9852877680530892,-0.8257056612091318,0.989911607784031,0.9444111462986733,-0.9820076257044537,-0.971747978145938,-0.8641977850904354,-0.9729338647184149,-0.9764702310733416,-0.967170883572934,-0.9453447750387948,-0.8663241487275904,-0.9729261172049835,-0.9642821560602551,0.3594545469533885,-0.8932908903356505,-0.7016177596185108,-0.935086113011588,-0.6771385120189598,-0.9392052294159464
EN_MAT_DOMCMPG             MEO            ,0.8785193594074691,0.9586931447856549,0.8408542996830631,0.7885977180365816,0.8333471918481631,0.8707094106851144,0.8114337453706393,0.9436949641836009,-0.6549288057421847,0.9973354021975797,0.9952583820232499,-0.39303095859020165,-0.908118290507551,-0.8631437241034213,0.9838510772399385,-0.9002220644315341,-0.6630712072003836,0.6749020154807617,-0.37490163308621405,0.7835462742530881,0.20272960908373594,0.26665936117088235,0.6022592253972406,0.9432907122416389,-0.950408645031713,1.0,0.9983079087819914,-0.5245854167149013,-0.9198235406284527,-0.9030073623681685,0.9540110461263953,-0.9040919508289132,-0.8946236117282871,0.9269518464731352,0.8852964927529638,0.7934316071347965,0.8792548678907238,0.8925304614837695,0.9058986682663639,0.9405828621406079,0.7955204811118758,0.9868687838008617,0.9851919028143401,-0.14291572754435553,0.8231671079101543,0.7272079022772693,0.9967041293751701,0.6345022482444346,0.8669232614234149
EN_MAT_DOMCMPG             NFO            ,0.8863496708512711,0.9520257025826522,0.8220400813671815,0.8052437402433997,0.815033781271998,0.854928118522066,0.777032549174312,0.9530482627724565,-0.6107237507070953,0.997304244024447,0.9980107031019362,-0.35055262835839673,-0.9107026941455004,-0.854704925140937,0.98357962173161,-0.8804010948042655,-0.6934114381126463,0.6325168756952556,-0.4259688471990359,0.8002342426935458,0.1511364184519165,0.2141741137387903,0.5548206303338298,0.952710406161641,-0.9433347855731614,0.9983079087819914,1.0,-0.4873401713539564,-0.9225444852268124,-0.9001689622914811,0.9521963961696562,-0.8975693710503556,-0.9054814490271466,0.9287783148069619,0.883116513163308,0.8103751894614978,0.8753385390528688,0.8900304380549202,0.8848444905994443,0.9506143917224671,0.8131261915303423,0.989244640630323,0.9897565915624073,-0.09284727420487891,0.8379014457604491,0.7627672733558468,0.9988635683114707,0.6685176313835578,0.8670996078623893
