indicator,related_indicator,similarity_score
1.b.1,15.6.1,0.025648868436851574
1.b.1,12.4.1,0.025499203813913962
1.b.1,17.19.2,0.025376287305119007
1.b.1,3.3.1,0.02523242552999455
1.b.1,3.3.4,0.025179159804010514
1.b.1,2.c.1,0.02483468657267483
1.b.1,10.3.1,0.024755480187949895
1.b.1,16.b.1,0.024755480187949895
1.b.1,17.12.1,0.024689219739896493
1.b.1,2.1.1,0.024670726515517116
1.b.1,5.5.1,0.024632684399235733
1.b.1,10.7.3,0.023988027662810132
1.b.1,9.3.1,0.023864713416666974
1.b.1,17.3.2,0.023796452726782484
1.b.1,3.b.1,0.0236388537062785
1.b.1,8.10.2,0.02350369516508065
1.b.1,7.1.2,0.023415392736688124
1.b.1,17.9.1,0.023074183696954503
1.b.1,17.18.2,0.022927357506528655
1.b.1,2.b.1,0.022769025057630794
1.b.1,6.3.2,0.02258218907995943
1.b.1,15.4.1,0.021088300113868648
1.b.1,4.3.1,0.021043484497539296
1.b.1,11.1.1,0.020725886665818902
1.b.1,15.4.2,0.020396310671197106
1.b.1,16.1.1,0.020081017658817084
1.b.1,8.1.1,0.019779096602774944
1.b.1,9.1.1,0.019639418211117924
1.b.1,3.7.2,0.019468236251946075
1.b.1,6.5.2,0.019263607110230077
1.b.1,12.4.2,0.019240655134980925
1.b.1,17.13.1,0.01917961885441287
1.b.1,10.4.1,0.01899868910029424
1.b.1,2.2.3,0.01889706190660919
1.b.1,13.2.2,0.01886270438841672
1.b.1,3.3.2,0.018728813543910743
1.b.1,17.19.1,0.01817165662694404
1.b.1,2.5.1,0.01752688334151179
1.b.1,9.2.1,0.017226580356210767
1.b.1,14.3.1,0.017019391419504943
1.b.1,9.1.2,0.016709732661976208
1.b.1,11.6.2,0.016502360689643197
1.b.1,3.7.1,0.016375965618463283
1.b.1,16.5.2,0.015946750917290763
1.b.1,6.4.1,0.015906848705940158
1.b.1,12.5.1,0.014884912193635459
1.b.1,3.9.1,0.014729053742225353
1.b.1,12.a.1,0.014408459842828009
1.b.1,7.b.1,0.014408459842828009
1.b.1,16.4.2,0.013830033600988102
1.b.1,3.9.2,0.013633814967410448
1.b.1,9.c.1,0.013113294156619118
1.b.1,10.b.1,0.012456633202771458
1.b.1,15.5.1,0.012279733716985805
1.b.1,9.4.1,0.012050221114690502
1.b.1,7.3.1,0.01189161102035352
1.b.1,17.6.1,0.011364712751776555
1.b.1,3.a.1,0.01105048974144357
1.b.1,3.6.1,0.011022998343363472
1.b.1,3.3.3,0.010810163443267094
1.b.1,10.5.1,0.010379275840700896
1.b.1,3.4.2,0.009934080161592664
1.b.1,8.10.1,0.008477046190596313
1.b.1,9.b.1,0.00842153139949442
1.b.1,3.9.3,0.0077499303087300835
1.b.1,8.2.1,0.0076553522236976245
1.b.1,9.2.2,0.006477554374305112
1.b.1,12.b.1,0.006015900797349535
1.b.1,8.3.1,0.004645284540903105
1.b.1,8.5.1,0.004612068662016641
1.b.1,16.1.3,0.00446752954984401
1.b.1,3.1.1,0.004432570818555347
1.b.1,3.4.1,0.004215521382579806
1.b.1,3.2.2,0.004195563724984032
1.b.1,3.2.1,0.003511120083962795
1.b.1,2.5.2,0.0033113400877928046
1.b.1,15.7.1,0.0
1.b.1,16.3.1,0.0
1.b.1,14.6.1,0.0
1.b.1,14.b.1,0.0
1.b.1,12.2.1,0.0
1.b.1,15.c.1,0.0
1.b.1,9.a.1,0.0
1.b.1,16.3.2,0.0
1.b.1,16.3.3,0.0
1.b.1,17.10.1,0.0
1.b.1,17.3.1,0.0
1.b.1,8.4.1,0.0
1.b.1,2.a.2,0.0
1.b.1,4.b.1,0.0
1.b.1,3.d.2,0.0
1.b.1,8.5.2,0.0
2.1.1,7.2.1,0.11514917234109359
2.1.1,5.a.1,0.09635129971320339
2.1.1,10.2.1,0.08275591488406317
2.1.1,3.9.1,0.07972467029144646
2.1.1,11.3.1,0.07500230216975637
2.1.1,7.3.1,0.07220473828569046
2.1.1,7.a.1,0.07010759451997284
2.1.1,7.1.1,0.0699369137480507
2.1.1,16.9.1,0.06946836047087973
2.1.1,2.1.2,0.06921051133285994
2.1.1,12.3.1,0.061368144181516385
2.1.1,4.4.1,0.057813456200664054
2.1.1,3.3.2,0.05582727765909905
2.1.1,13.2.1,0.052567983766575455
2.1.1,3.2.2,0.050903481363152876
2.1.1,12.1.1,0.050590458376394684
2.1.1,10.7.4,0.04762192059028752
2.1.1,8.4.2,0.04569599406756214
2.1.1,12.c.1,0.04512666003577291
2.1.1,2.3.1,0.04448705497760767
2.1.1,12.2.2,0.04424472291872205
2.1.1,3.5.2,0.04406877997188988
2.1.1,16.4.2,0.04340061686679169
2.1.1,7.b.1,0.04275720483447511
2.1.1,12.a.1,0.04275720483447511
2.1.1,2.2.2,0.04251852503812628
2.1.1,2.3.2,0.0421260006581645
2.1.1,16.1.2,0.04159192942590904
2.1.1,2.2.1,0.04022836126604762
2.1.1,16.7.1,0.039732593837333685
2.1.1,15.2.1,0.03921071947786
2.1.1,17.3.2,0.03698052111675575
2.1.1,3.d.1,0.036568303286403064
2.1.1,4.c.1,0.03651575518195666
2.1.1,14.7.1,0.03580184976713917
2.1.1,15.3.1,0.03451772309320498
2.1.1,16.1.1,0.032402484810272476
2.1.1,17.1.2,0.03178780452040486
2.1.1,17.19.2,0.031309935757689776
2.1.1,13.b.1,0.029953444797454404
2.1.1,3.d.2,0.029777697607298606
2.1.1,2.5.1,0.0293970753874764
2.1.1,6.3.1,0.028787069151219067
2.1.1,15.9.1,0.027481899952229938
2.1.1,16.1.4,0.02700843715676788
2.1.1,11.6.2,0.02683333944074121
2.1.1,7.1.2,0.026731735798817356
2.1.1,10.1.1,0.026259438343284185
2.1.1,4.1.2,0.02619946229276861
2.1.1,4.6.1,0.024400005095874304
2.1.1,16.6.2,0.023685226569116626
2.1.1,5.4.1,0.0231222589707207
2.1.1,4.a.1,0.0231222589707207
2.1.1,5.c.1,0.0231222589707207
2.1.1,3.3.1,0.022981389912324214
2.1.1,4.1.1,0.022268601467531346
2.1.1,2.4.1,0.0218314762442704
2.1.1,6.6.1,0.021653001371226985
2.1.1,14.4.1,0.021591028017808198
2.1.1,6.4.2,0.021246064554421674
2.1.1,13.2.2,0.02112600075995552
2.1.1,3.3.4,0.021054886932425555
2.1.1,11.7.2,0.021051735070027982
2.1.1,12.4.1,0.020733428646501184
2.1.1,10.6.1,0.019954174478887882
2.1.1,16.10.1,0.01979241978002664
2.1.1,17.8.1,0.019436950304660475
2.1.1,3.a.1,0.019434748053254045
2.1.1,14.1.1,0.019296813033903785
2.1.1,2.5.2,0.01909254516955206
2.1.1,3.3.5,0.018702388523065827
2.1.1,12.4.2,0.018663517260615194
2.1.1,6.b.1,0.018621075628638767
2.1.1,17.5.1,0.018445560470803337
2.1.1,17.3.1,0.0184278547494897
2.1.1,3.b.3,0.018352189708195393
2.1.1,16.7.2,0.018131652277110333
2.1.1,6.3.2,0.01794256054691993
2.1.1,11.a.1,0.017826851784119562
2.1.1,6.2.1,0.017257626229262482
2.1.1,3.1.2,0.016980911082279632
2.1.1,6.1.1,0.016924702206052064
2.1.1,15.1.1,0.016915318709310668
2.1.1,8.b.1,0.016600778230560092
2.1.1,5.1.1,0.016592408458410292
2.1.1,17.17.1,0.01657035065630939
2.1.1,5.b.1,0.01654012088297483
2.1.1,15.6.1,0.016339567482289326
2.1.1,8.5.1,0.016207805888408887
2.1.1,16.5.2,0.016090517728034864
2.1.1,11.3.2,0.015765417951032243
2.1.1,17.10.1,0.015531309932475246
2.1.1,11.6.1,0.015436604538826466
2.1.1,9.c.1,0.015396154816566551
2.1.1,11.5.1,0.014951123592214417
2.1.1,13.1.1,0.014951123592214417
2.1.1,4.5.1,0.01440120906403412
2.1.1,8.9.1,0.013873409190514082
2.1.1,8.5.2,0.013859779096067646
2.1.1,16.5.1,0.013803772735117126
2.1.1,3.2.1,0.013550973892062827
2.1.1,16.1.3,0.013538952560935876
2.1.1,11.1.1,0.013380916674112262
2.1.1,5.5.2,0.013017393827021849
2.1.1,5.3.1,0.012843497765033006
2.1.1,16.2.3,0.012681103720619147
2.1.1,8.8.1,0.012667024750840597
2.1.1,5.3.2,0.012336654992982435
2.1.1,11.4.1,0.01230847958558135
2.1.1,3.4.2,0.012149065884998285
2.1.1,2.c.1,0.011907667552158243
2.1.1,15.1.2,0.011806627714247559
2.1.1,13.a.1,0.011806247060813945
2.1.1,9.2.1,0.011765539769706485
2.1.1,3.8.2,0.011615463454991716
2.1.1,14.a.1,0.011578605167831806
2.1.1,8.10.2,0.011500971015422358
2.1.1,5.6.1,0.011498739493550765
2.1.1,4.2.1,0.011410939416314915
2.1.1,17.4.1,0.011406843673456608
2.1.1,10.c.1,0.01114636603980992
2.1.1,4.3.1,0.011112858409710352
2.1.1,15.8.1,0.010949710674855817
2.1.1,9.1.1,0.010565224845206235
2.1.1,9.5.1,0.01042906232434289
2.1.1,16.3.2,0.01038124920789412
2.1.1,8.2.1,0.010377074762248195
2.1.1,17.19.1,0.010348133119089881
2.1.1,3.4.1,0.010260770277250373
2.1.1,9.4.1,0.010085997989601782
2.1.1,16.2.1,0.01000745277355207
2.1.1,16.8.1,0.009864860693809898
2.1.1,14.3.1,0.009836848593037606
2.1.1,8.6.1,0.009816120523614764
2.1.1,3.b.1,0.009748821836335802
2.1.1,8.1.1,0.009746086868413837
2.1.1,3.5.1,0.009712475966003848
2.1.1,10.3.1,0.009552568211156803
2.1.1,16.b.1,0.009552568211156803
2.1.1,3.9.3,0.009477919685903937
2.1.1,5.a.2,0.009389689748268792
2.1.1,12.6.1,0.009198151853467413
2.1.1,8.7.1,0.009183527340881785
2.1.1,5.5.1,0.009081575821379983
2.1.1,5.2.2,0.009024515242992423
2.1.1,3.6.1,0.008946742220697577
2.1.1,10.7.2,0.00891459106610905
2.1.1,3.c.1,0.008878069758957757
2.1.1,15.5.1,0.00885715693412689
2.1.1,16.2.2,0.008736271406449014
2.1.1,3.7.1,0.008717417867961631
2.1.1,16.10.2,0.008685712568780667
2.1.1,10.4.1,0.008620745402734342
2.1.1,2.2.3,0.008571047833267486
2.1.1,10.a.1,0.008403198956909773
2.1.1,14.5.1,0.00816119410111273
2.1.1,8.8.2,0.00810247477602014
2.1.1,16.3.1,0.008065940267518324
2.1.1,16.3.3,0.007922840409584412
2.1.1,11.7.1,0.007854164013818828
2.1.1,17.15.1,0.0077995723288290285
2.1.1,8.a.1,0.007737156834697856
2.1.1,17.13.1,0.007709775062605083
2.1.1,15.4.1,0.007360663196914888
2.1.1,6.a.1,0.007020482158475952
2.1.1,17.14.1,0.006360557613860562
2.1.1,17.2.1,0.0063091941404556625
2.1.1,11.2.1,0.006038361018377872
2.1.1,5.2.1,0.005883489073385106
2.1.1,10.7.1,0.005733651268193071
2.1.1,17.7.1,0.005726715579915193
2.1.1,4.2.2,0.005642278728295581
2.1.1,3.8.1,0.005559473129417569
2.1.1,5.6.2,0.005399816397117552
2.1.1,3.1.1,0.005384826080324126
2.1.1,10.7.3,0.0053800720813224606
2.1.1,6.5.2,0.005341326964267243
2.1.1,12.7.1,0.005184910574292175
2.1.1,16.6.1,0.00511505834285833
2.1.1,9.b.1,0.005104329488415717
2.1.1,17.1.1,0.004814752667594468
2.1.1,9.1.2,0.00474364432351936
2.1.1,15.4.2,0.0045960143901688615
2.1.1,3.9.2,0.003969640263576249
2.1.1,9.3.1,0.0035982460795797666
2.1.1,2.b.1,0.0032128751438473403
2.1.1,10.5.1,0.0018393880045128393
2.1.1,14.2.1,0.0
2.1.1,2.a.2,0.0
2.1.1,2.a.1,0.0
2.1.1,15.c.1,0.0
2.1.1,14.6.1,0.0
2.1.1,16.4.1,0.0
2.1.1,15.7.1,0.0
2.1.1,15.b.1,0.0
2.1.1,15.a.1,0.0
2.1.1,17.16.1,0.0
2.1.1,14.b.1,0.0
2.1.1,17.18.2,0.0
2.1.1,17.18.3,0.0
2.1.1,14.c.1,0.0
2.1.1,13.3.1,0.0
2.1.1,6.4.1,0.0
2.1.1,3.7.2,0.0
2.1.1,13.1.3,0.0
2.1.1,13.1.2,0.0
2.1.1,8.3.1,0.0
2.1.1,17.6.1,0.0
2.1.1,8.4.1,0.0
2.1.1,8.10.1,0.0
2.1.1,9.2.2,0.0
2.1.1,9.3.2,0.0
2.1.1,4.b.1,0.0
2.1.1,9.a.1,0.0
2.1.1,4.7.1,0.0
2.1.1,16.a.1,0.0
2.1.1,10.4.2,0.0
2.1.1,17.9.1,0.0
2.1.1,10.b.1,0.0
2.1.1,3.b.2,0.0
2.1.1,11.5.2,0.0
2.1.1,11.b.1,0.0
2.1.1,11.b.2,0.0
2.1.1,6.5.1,0.0
2.1.1,12.2.1,0.0
2.1.1,17.11.1,0.0
2.1.1,12.5.1,0.0
2.1.1,12.8.1,0.0
2.1.1,12.b.1,0.0
2.1.1,3.3.3,0.0
2.1.1,17.12.1,0.0
2.1.1,9.5.2,0.0
2.1.2,12.3.1,0.19398285933219703
2.1.2,2.3.1,0.12477042802605916
2.1.2,9.3.1,0.12130618348535359
2.1.2,14.b.1,0.1160831189073119
2.1.2,9.3.2,0.1131108431736812
2.1.2,2.3.2,0.106298838856225
2.1.2,6.5.1,0.08262480437768531
2.1.2,2.5.1,0.0819099874243416
2.1.2,16.6.2,0.07746053074651352
2.1.2,5.6.2,0.0727515417830208
2.1.2,4.1.1,0.06800436082971874
2.1.2,10.7.4,0.06516925136725747
2.1.2,5.3.2,0.06434586203111207
2.1.2,2.4.1,0.06176973600416879
2.1.2,17.8.1,0.058392986074671624
2.1.2,16.7.1,0.054317465983216844
2.1.2,13.1.2,0.053903992430556324
2.1.2,7.1.1,0.05289381727908784
2.1.2,11.b.1,0.05210052665392957
2.1.2,2.c.1,0.05206615108104414
2.1.2,10.7.1,0.05065892393923703
2.1.2,8.8.1,0.04959168849407844
2.1.2,6.b.1,0.04888773015852302
2.1.2,16.1.2,0.04809921442605532
2.1.2,3.8.1,0.04736192604675114
2.1.2,17.18.2,0.0473381701858851
2.1.2,5.b.1,0.04644072033528954
2.1.2,16.7.2,0.04606403929876035
2.1.2,15.3.1,0.04576831601513371
2.1.2,5.2.2,0.04550616664600385
2.1.2,14.3.1,0.04521297332201319
2.1.2,16.1.4,0.044889781627349544
2.1.2,5.a.1,0.04443925381674782
2.1.2,16.3.3,0.043980918666552765
2.1.2,11.5.1,0.0435899454274967
2.1.2,13.1.1,0.0435899454274967
2.1.2,16.1.1,0.04312744448222216
2.1.2,3.1.2,0.04289012522918015
2.1.2,4.4.1,0.04179758415919254
2.1.2,16.2.1,0.041754030091787256
2.1.2,5.2.1,0.041302738484077756
2.1.2,16.2.3,0.03979930053107579
2.1.2,15.6.1,0.03883532764232164
2.1.2,9.1.1,0.03737222258433671
2.1.2,14.4.1,0.03599997473174902
2.1.2,11.5.2,0.035681121885929264
2.1.2,10.4.1,0.03537857989814855
2.1.2,12.c.1,0.034707157220797015
2.1.2,3.2.1,0.033666181890375776
2.1.2,5.a.2,0.03341931502304192
2.1.2,17.19.2,0.0333958732538025
2.1.2,11.3.1,0.03310957567412641
2.1.2,10.3.1,0.03281264915486888
2.1.2,16.b.1,0.03281264915486888
2.1.2,14.5.1,0.031131229345828064
2.1.2,15.9.1,0.03089873938315324
2.1.2,11.7.2,0.030821873558011435
2.1.2,2.2.2,0.030774614174372526
2.1.2,12.8.1,0.030684487501801437
2.1.2,13.3.1,0.030684487501801437
2.1.2,11.6.2,0.030174467620299315
2.1.2,16.5.1,0.02967446743025538
2.1.2,17.5.1,0.029586694766007553
2.1.2,2.2.1,0.02911700948515416
2.1.2,16.10.1,0.029101495031192835
2.1.2,4.3.1,0.029002131101496728
2.1.2,16.10.2,0.028743458314417904
2.1.2,14.1.1,0.02873861606458122
2.1.2,16.6.1,0.02841435883818393
2.1.2,14.2.1,0.028299568870988116
2.1.2,6.3.1,0.028098574273243974
2.1.2,15.4.1,0.028077569444073212
2.1.2,11.7.1,0.028024223957306183
2.1.2,17.11.1,0.02759804999735526
2.1.2,6.6.1,0.02712288549933582
2.1.2,10.1.1,0.027024149936924913
2.1.2,11.a.1,0.026604704643510273
2.1.2,5.5.2,0.026535774798029606
2.1.2,17.15.1,0.02620989244868812
2.1.2,15.1.2,0.025730551650761317
2.1.2,6.3.2,0.025189015512810914
2.1.2,8.7.1,0.025163316901942838
2.1.2,3.a.1,0.02507460372158518
2.1.2,13.b.1,0.02495170544452059
2.1.2,8.1.1,0.024761434261175788
2.1.2,4.c.1,0.02463407338258498
2.1.2,3.7.1,0.024574350052662862
2.1.2,7.b.1,0.024157955670105334
2.1.2,12.a.1,0.024157955670105334
2.1.2,3.3.1,0.024099506509143054
2.1.2,16.4.1,0.02355345667091493
2.1.2,10.c.1,0.02338591128429028
2.1.2,17.1.2,0.02281486691329257
2.1.2,13.1.3,0.0227011711273823
2.1.2,11.b.2,0.0227011711273823
2.1.2,3.4.1,0.022447854813059435
2.1.2,3.1.1,0.02216073861839006
2.1.2,8.8.2,0.022077936347176856
2.1.2,4.1.2,0.022043962333608867
2.1.2,4.7.1,0.02118191158596274
2.1.2,8.b.1,0.02067463171680649
2.1.2,10.2.1,0.020096081996916496
2.1.2,16.4.2,0.019755970850866222
2.1.2,14.a.1,0.019599267825780396
2.1.2,11.6.1,0.019415277751223713
2.1.2,12.1.1,0.019406192964553187
2.1.2,9.c.1,0.019351266433303
2.1.2,12.7.1,0.01916012976454297
2.1.2,2.5.2,0.01887874955038516
2.1.2,6.4.2,0.018804110581577053
2.1.2,3.3.2,0.018598473148066296
2.1.2,14.c.1,0.018418400360017295
2.1.2,17.4.1,0.018371318642570814
2.1.2,11.3.2,0.018024260375533042
2.1.2,3.4.2,0.017776265892788162
2.1.2,16.5.2,0.017727123792393596
2.1.2,2.a.1,0.017696267529452372
2.1.2,9.5.2,0.017126748345810367
2.1.2,13.2.1,0.017118025329309266
2.1.2,8.4.2,0.016835728525570165
2.1.2,17.12.1,0.016566907789151167
2.1.2,12.2.2,0.016301038175191983
2.1.2,3.c.1,0.016251223560070614
2.1.2,6.5.2,0.01615617691583439
2.1.2,15.4.2,0.016084903820696512
2.1.2,6.1.1,0.015729909377649016
2.1.2,6.2.1,0.01571517814978079
2.1.2,7.1.2,0.015608748960883967
2.1.2,17.6.1,0.015506240383678415
2.1.2,17.13.1,0.015501639318061118
2.1.2,17.18.3,0.015488697040591406
2.1.2,16.a.1,0.015325157400236
2.1.2,12.b.1,0.015086550905006164
2.1.2,17.7.1,0.014768947881769738
2.1.2,10.6.1,0.014719119595233547
2.1.2,17.17.1,0.014644632569444236
2.1.2,13.2.2,0.014286580551311953
2.1.2,3.2.2,0.014267176875664355
2.1.2,15.2.1,0.014147685064887894
2.1.2,3.9.3,0.013867899148951195
2.1.2,8.9.1,0.01375316236490643
2.1.2,13.a.1,0.013526404398568725
2.1.2,5.c.1,0.013102086556927718
2.1.2,5.4.1,0.013102086556927718
2.1.2,4.a.1,0.013102086556927718
2.1.2,3.6.1,0.013090691094673954
2.1.2,17.10.1,0.013067886940473146
2.1.2,3.5.2,0.012960586624981618
2.1.2,3.b.3,0.012558252190572699
2.1.2,5.5.1,0.012505093102309888
2.1.2,7.a.1,0.012457798528809867
2.1.2,10.a.1,0.012397174391770705
2.1.2,4.6.1,0.012367052010776121
2.1.2,12.5.1,0.012179314366499223
2.1.2,10.7.2,0.012124675872820352
2.1.2,11.2.1,0.012073435197897373
2.1.2,17.19.1,0.011899878279880635
2.1.2,17.2.1,0.011786962775478176
2.1.2,9.1.2,0.01169539299223328
2.1.2,8.5.2,0.011661477817053649
2.1.2,16.1.3,0.011391537618394725
2.1.2,12.6.1,0.01125249938319204
2.1.2,4.2.2,0.010993090582739111
2.1.2,12.2.1,0.010985370975103317
2.1.2,8.4.1,0.010985370975103317
2.1.2,16.2.2,0.010925263500527534
2.1.2,15.8.1,0.010713766113393638
2.1.2,17.16.1,0.010017987279073775
2.1.2,3.5.1,0.009871868585654659
2.1.2,16.8.1,0.009860894692668942
2.1.2,3.3.4,0.0098473071451504
2.1.2,17.3.2,0.009803352176088373
2.1.2,8.10.2,0.009676800578226922
2.1.2,15.5.1,0.009652401026584042
2.1.2,7.2.1,0.00947479265159401
2.1.2,9.2.1,0.009341117634190377
2.1.2,3.8.2,0.009221966236354302
2.1.2,10.5.1,0.009060384264151252
2.1.2,16.3.2,0.008734677985272572
2.1.2,8.2.1,0.008731165648967568
2.1.2,17.14.1,0.008650952002907678
2.1.2,3.b.1,0.008202559997445671
2.1.2,7.3.1,0.008196590686057525
2.1.2,3.d.1,0.007956112168880832
2.1.2,4.5.1,0.007815831914562591
2.1.2,14.6.1,0.0077503563639445255
2.1.2,3.3.3,0.007451175861889946
2.1.2,2.2.3,0.007211592874875839
2.1.2,8.a.1,0.0070260616497854885
2.1.2,3.9.1,0.006829807247329338
2.1.2,16.3.1,0.006786600482689658
2.1.2,12.4.1,0.006714852941134111
2.1.2,9.4.1,0.006580092978270171
2.1.2,15.a.1,0.006138279089270374
2.1.2,15.b.1,0.006138279089270374
2.1.2,11.1.1,0.006109033167790424
2.1.2,3.d.2,0.006059844145450603
2.1.2,10.4.2,0.0058110193597961084
2.1.2,3.9.2,0.005808296826440255
2.1.2,2.b.1,0.005661905534295677
2.1.2,17.1.1,0.005586603716330383
2.1.2,9.2.2,0.005505600914840465
2.1.2,10.b.1,0.005382913328809941
2.1.2,6.a.1,0.005178631499696606
2.1.2,10.7.3,0.00488560836121884
2.1.2,14.7.1,0.004855410131309296
2.1.2,6.4.1,0.004730053704870033
2.1.2,12.4.2,0.00461326995551309
2.1.2,8.3.1,0.003948262158869798
2.1.2,8.5.1,0.003920030304281288
2.1.2,8.6.1,0.0038570261926817936
2.1.2,5.1.1,0.0017478374227953282
2.1.2,3.3.5,0.0
2.1.2,11.4.1,0.0
2.1.2,3.b.2,0.0
2.1.2,4.b.1,0.0
2.1.2,17.3.1,0.0
2.1.2,3.7.2,0.0
2.1.2,8.10.1,0.0
2.1.2,5.3.1,0.0
2.1.2,2.a.2,0.0
2.1.2,5.6.1,0.0
2.1.2,15.7.1,0.0
2.1.2,9.5.1,0.0
2.1.2,15.c.1,0.0
2.1.2,16.9.1,0.0
2.1.2,9.a.1,0.0
2.1.2,17.9.1,0.0
2.1.2,4.2.1,0.0
2.1.2,9.b.1,0.0
2.1.2,15.1.1,0.0
2.2.1,2.2.2,0.8078528472296815
2.2.1,8.7.1,0.23907421128406228
2.2.1,5.3.1,0.23590348888198642
2.2.1,16.2.3,0.16381018236047443
2.2.1,4.1.2,0.1593836337016419
2.2.1,16.9.1,0.15932335433549524
2.2.1,4.2.1,0.15617812317211952
2.2.1,4.2.2,0.1519181680951318
2.2.1,3.2.1,0.15135933257271997
2.2.1,4.6.1,0.14489943255614782
2.2.1,3.7.2,0.14203634769963125
2.2.1,16.2.1,0.11883407228643877
2.2.1,10.2.1,0.11789646863360508
2.2.1,3.7.1,0.11191176116032626
2.2.1,3.8.1,0.10769812837833306
2.2.1,10.1.1,0.10473253295868791
2.2.1,2.c.1,0.09125047988020112
2.2.1,3.9.1,0.09034660678138035
2.2.1,5.a.1,0.08989588547099625
2.2.1,3.3.1,0.08202509927710674
2.2.1,4.3.1,0.07909422397197974
2.2.1,5.3.2,0.07717845999342013
2.2.1,3.3.5,0.0763779957059054
2.2.1,8.6.1,0.0733045995589969
2.2.1,3.1.2,0.07204049757347945
2.2.1,5.6.1,0.06627714458018841
2.2.1,3.b.3,0.05999046975644208
2.2.1,3.a.1,0.05761407128958251
2.2.1,3.2.2,0.05738527104219696
2.2.1,17.13.1,0.05689712965406836
2.2.1,8.4.2,0.05477536635641158
2.2.1,8.5.1,0.05437056781362752
2.2.1,8.1.1,0.053881827799149705
2.2.1,12.2.2,0.05303574102420689
2.2.1,5.2.2,0.05056687743915469
2.2.1,14.1.1,0.049005915923906435
2.2.1,3.b.2,0.04898402763856572
2.2.1,2.2.3,0.048025972990240674
2.2.1,8.10.2,0.04702973904872197
2.2.1,8.2.1,0.04636289151729391
2.2.1,5.6.2,0.04577458221468719
2.2.1,11.3.1,0.04383510289847696
2.2.1,5.2.1,0.0418749151073856
2.2.1,3.4.1,0.04108470767262754
2.2.1,3.3.4,0.0409786403738462
2.2.1,3.8.2,0.04069626309008892
2.2.1,2.5.2,0.03749691020535682
2.2.1,12.b.1,0.03648444510285237
2.2.1,3.b.1,0.03647554643463269
2.2.1,16.5.2,0.03570931629035094
2.2.1,8.9.1,0.03325985511549493
2.2.1,16.7.1,0.032247750492318664
2.2.1,6.4.2,0.0315008132559745
2.2.1,16.8.1,0.02916745857416407
2.2.1,3.d.2,0.028289535989223454
2.2.1,12.3.1,0.02729823535684016
2.2.1,12.c.1,0.026402262517223857
2.2.1,10.6.1,0.025475086519668084
2.2.1,14.4.1,0.024415492807231924
2.2.1,17.2.1,0.024164457432335053
2.2.1,3.5.2,0.024083624676701096
2.2.1,16.3.3,0.023991657361107685
2.2.1,3.d.1,0.023904695313309278
2.2.1,4.1.1,0.022492944327673754
2.2.1,6.3.1,0.021923001163142778
2.2.1,4.c.1,0.021401786224266993
2.2.1,2.5.1,0.02112291102671569
2.2.1,17.1.1,0.020956406129197754
2.2.1,3.4.2,0.020665067409139908
2.2.1,16.2.2,0.020636945732001817
2.2.1,3.3.3,0.020383332170993206
2.2.1,16.7.2,0.017240928938704943
2.2.1,16.6.2,0.01719712636210191
2.2.1,6.5.1,0.016546512363616584
2.2.1,4.7.1,0.016485524877917348
2.2.1,3.9.3,0.016121556262977392
2.2.1,17.1.2,0.01561812396162625
2.2.1,11.a.1,0.014297736878128155
2.2.1,17.19.2,0.01385838959433169
2.2.1,10.c.1,0.013805497557287695
2.2.1,3.3.2,0.0137271828114399
2.2.1,11.6.1,0.01325208151465186
2.2.1,14.a.1,0.013127528806604945
2.2.1,11.4.1,0.013090875567354445
2.2.1,3.c.1,0.013001541252212532
2.2.1,16.10.1,0.012993429185290072
2.2.1,10.7.3,0.01268363520976836
2.2.1,3.5.1,0.012484703947446368
2.2.1,11.2.1,0.012170973446959532
2.2.1,17.17.1,0.01185359885693718
2.2.1,12.a.1,0.011227969040260601
2.2.1,7.b.1,0.011227969040260601
2.2.1,10.7.4,0.01088422138330084
2.2.1,15.2.1,0.010614250047901227
2.2.1,17.18.3,0.010422375189991404
2.2.1,16.6.1,0.01032164762770036
2.2.1,8.b.1,0.010014110029129789
2.2.1,16.1.1,0.009843251888672877
2.2.1,11.3.2,0.009054217191445512
2.2.1,13.3.1,0.008979565409936148
2.2.1,12.8.1,0.008979565409936148
2.2.1,12.1.1,0.008825993516465123
2.2.1,13.1.3,0.008582580174680584
2.2.1,11.b.2,0.008582580174680584
2.2.1,11.7.1,0.007870725832507561
2.2.1,15.4.2,0.006958741863729877
2.2.1,3.9.2,0.00675219678725536
2.2.1,6.5.2,0.006515866524735612
2.2.1,16.1.2,0.006479978929406815
2.2.1,12.4.1,0.005261925987910452
2.2.1,2.3.1,0.004927850498252084
2.2.1,13.b.1,0.004759621221662165
2.2.1,5.5.1,0.0043322634180225405
2.2.1,15.3.1,0.003423242218028572
2.2.1,12.4.2,0.0030287099034538006
2.2.1,6.b.1,0.0
2.2.1,3.6.1,0.0
2.2.1,6.2.1,0.0
2.2.1,4.5.1,0.0
2.2.1,6.4.1,0.0
2.2.1,6.3.2,0.0
2.2.1,6.6.1,0.0
2.2.1,4.4.1,0.0
2.2.1,6.1.1,0.0
2.2.1,5.1.1,0.0
2.2.1,4.a.1,0.0
2.2.1,5.c.1,0.0
2.2.1,4.b.1,0.0
2.2.1,5.b.1,0.0
2.2.1,3.1.1,0.0
2.2.1,5.a.2,0.0
2.2.1,2.3.2,0.0
2.2.1,2.4.1,0.0
