,X,Y,method,alternative,n,r,CI95%,p-unc,BF10,power
1781,6.6.1,3.8.1,pearson,two-sided,9,-0.9900172272211294,[-1.   -0.95],3.2411087512530747e-07,1.373e+04,0.9999984698586007
1782,6.6.1,10.5.1,pearson,two-sided,9,0.7331063631541371,[0.13 0.94],0.024621372910405004,3.634,0.6677195788427488
1783,6.6.1,6.4.1,pearson,two-sided,9,0.99089690295793,[0.96 1.  ],2.3488174072567487e-07,1.731e+04,0.9999991252046403
1784,6.6.1,10.7.3,pearson,two-sided,9,-0.5301219675762795,[-0.88  0.21],0.14207736250429315,1.051,0.32919941319436535
1785,6.6.1,11.1.1,pearson,two-sided,9,0.9709087512786068,[0.86 0.99],1.3438711458225657e-05,926.774,0.9995841612966992
1786,6.6.1,14.b.1,pearson,two-sided,9,-0.9900172272211314,[-1.   -0.95],3.24110875125081e-07,1.373e+04,0.9999984698586007
1787,6.6.1,2.c.1,pearson,two-sided,9,0.39378130675952655,[-0.37  0.84],0.29435832506485743,0.662,0.1878844611702028
1788,6.6.1,14.1.1,pearson,two-sided,9,0.8687381845753649,[0.48 0.97],0.0023673185284505192,20.57,0.9215833613791926
1789,6.6.1,12.c.1,pearson,two-sided,9,-0.987908216290029,[-1.   -0.94],6.326109741979144e-07,8480.333,0.9999952964057339
1790,6.6.1,11.b.1,pearson,two-sided,9,-0.8104531252254488,[-0.96 -0.32],0.008066369763185182,8.275,0.8207038641966491
1791,6.6.1,2.2.2,pearson,two-sided,9,-0.8872130525220914,[-0.98 -0.54],0.0014185154373822211,30.094,0.9470031162672715
1792,6.6.1,9.5.2,pearson,two-sided,9,0.8293893274607034,[0.37 0.96],0.005691604826786242,10.719,0.8560181614970035
1793,6.6.1,3.4.1,pearson,two-sided,9,-0.9596222831184487,[-0.99 -0.81],4.186585722221393e-05,404.364,0.9983147012290386
1794,6.6.1,15.5.1,pearson,two-sided,9,0.9873715023662379,[0.94 1.  ],7.360777760505834e-07,7602.5,0.9999939773395509
1795,6.6.1,8.3.1,pearson,two-sided,9,0.491634102858425,[-0.26  0.87],0.17888866269698955,0.903,0.28259432776733434
1796,6.6.1,1.5.4,pearson,two-sided,9,-0.8889381678541367,[-0.98 -0.55],0.0013463678983162634,31.283,0.9491561315945756
1797,6.6.1,8.1.1,pearson,two-sided,9,-0.04117307904879067,[-0.69  0.64],0.9162412937119392,0.408,0.05014835884448658
1798,6.6.1,3.6.1,pearson,two-sided,9,0.9900172272211335,[0.95 1.  ],3.24110875124842e-07,1.373e+04,0.9999984698586007
1799,6.6.1,16.6.1,pearson,two-sided,9,-0.39038694915144134,[-0.84  0.37],0.2989140715263218,0.656,0.18515999224762364
1800,6.6.1,11.b.2,pearson,two-sided,9,-0.8889381678541367,[-0.98 -0.55],0.0013463678983162634,31.283,0.9491561315945756
1801,6.6.1,2.2.1,pearson,two-sided,9,-0.5899792112306015,[-0.9   0.12],0.09446984173770116,1.388,0.4131428334367665
1802,6.6.1,9.5.1,pearson,two-sided,9,0.8736731160453626,[0.5  0.97],0.0020806141751567556,22.641,0.9287741102985861
1803,6.6.1,1.3.1,pearson,two-sided,9,-0.9665105378880622,[-0.99 -0.84],2.190230642906851e-05,649.16,0.9992277389092646
1804,6.6.1,12.a.1,pearson,two-sided,9,-0.9659968660745513,[-0.99 -0.84],2.3089153852552574e-05,624.638,0.9991756315238931
1805,6.6.1,7.a.1,pearson,two-sided,9,0.6510702740792883,[-0.02  0.92],0.0575221284888378,1.967,0.5133586395593905
1806,6.6.1,17.17.1,pearson,two-sided,9,-0.7182956786001394,[-0.94 -0.1 ],0.02927377885438187,3.203,0.6385954147364719
1807,6.6.1,3.4.2,pearson,two-sided,9,-0.9900172272211307,[-1.   -0.95],3.241108751251565e-07,1.373e+04,0.9999984698586007
1808,6.6.1,1.5.3,pearson,two-sided,9,-0.8104531252254488,[-0.96 -0.32],0.008066369763185182,8.275,0.8207038641966491
1809,6.6.1,14.7.1,pearson,two-sided,9,0.9903838076156393,[0.95 1.  ],2.844335233263745e-07,1.509e+04,0.999998778526005
1810,6.6.1,17.13.1,pearson,two-sided,9,-0.8558509002106129,[-0.97 -0.44],0.003242586709882373,16.281,0.9015878067433137
1811,6.6.1,3.2.1,pearson,two-sided,9,0.993221766529683,[0.97 1.  ],8.386474235821016e-08,3.631e+04,0.9999998650561637
1812,6.6.1,1.5.2,pearson,two-sided,9,-0.44309576451129756,[-0.86  0.31],0.23228244712194432,0.764,0.23156633627542825
1813,6.6.1,9.1.2,pearson,two-sided,9,0.9767392842927081,[0.89 1.  ],6.178104480447919e-06,1630.689,0.9998529726614088
1814,6.6.1,15.1.1,pearson,two-sided,9,0.9900174323937208,[0.95 1.  ],3.240876259046762e-07,1.373e+04,0.9999984700471385
1815,6.6.1,16.2.2,pearson,two-sided,9,0.9833165060582508,[0.92 1.  ],1.9430149548591973e-06,3770.75,0.9999724180178213
1816,6.6.1,3.2.2,pearson,two-sided,9,-0.9895681263031617,[-1.   -0.95],3.7791336605945595e-07,1.229e+04,0.9999980106484042
1817,6.6.1,17.4.1,pearson,two-sided,9,0.1272347842127139,[-0.59  0.73],0.744270766441557,0.426,0.061455079297312455
1818,6.6.1,1.5.1,pearson,two-sided,9,-0.5369257144272525,[-0.89  0.2 ],0.13607835585463635,1.082,0.33802883113838383
1819,6.6.1,3.3.5,pearson,two-sided,9,-0.8707313858586148,[-0.97 -0.49],0.0022484369115050285,21.373,0.9245207031549368
1820,6.6.1,2.1.2,pearson,two-sided,9,0.9771275673186022,[0.89 1.  ],5.826839506218457e-06,1701.482,0.9998644196509525
1821,6.6.1,15.6.1,pearson,two-sided,9,-0.8574677470678345,[-0.97 -0.45],0.003122232958394452,16.745,0.9041864754060228
1822,6.6.1,17.3.1,pearson,two-sided,9,0.8570317787785039,[0.45 0.97],0.0031543772124361345,16.618,0.9034881775822274
1823,6.6.1,9.4.1,pearson,two-sided,9,0.9549142159579461,[0.79 0.99],6.130328552994513e-05,305.834,0.9973889618183106
1824,6.6.1,7.b.1,pearson,two-sided,9,-0.9659968660745513,[-0.99 -0.84],2.3089153852552574e-05,624.638,0.9991756315238931
1825,6.6.1,2.1.1,pearson,two-sided,9,-0.9795190653789254,[-1.  -0.9],3.968091428448254e-06,2248.364,0.9999211132677086
1826,6.6.1,17.1.1,pearson,two-sided,9,0.8008925292972449,[0.29 0.96],0.009487237871165793,7.338,0.8022917047703929
1827,6.6.1,8.2.1,pearson,two-sided,9,-0.11044711085438805,[-0.72  0.6 ],0.7772736971911451,0.421,0.058306264819210564
1828,6.6.1,17.3.2,pearson,two-sided,9,-0.9096465266973538,[-0.98 -0.62],0.0006676729957101594,52.627,0.9716739522877106
1829,6.6.1,10.c.1,pearson,two-sided,9,-0.6322204583073532,[-0.91  0.05],0.0677169168495115,1.752,0.4809142518494898
1830,6.6.1,3.3.3,pearson,two-sided,9,-0.8605788950792587,[-0.97 -0.46],0.0028993607371972313,17.693,0.9091168483842988
1831,6.6.1,1.4.1,pearson,two-sided,9,-0.9497127525305595,[-0.99 -0.77],8.937441842037058e-05,231.942,0.9960372027618092
1832,6.6.1,3.3.2,pearson,two-sided,9,0.5984309631058683,[-0.11  0.9 ],0.0886740845875032,1.45,0.4261421715811631
1833,6.6.1,16.3.2,pearson,two-sided,9,-0.990017227221131,[-1.   -0.95],3.2411087512513134e-07,1.373e+04,0.9999984698586007
1834,6.6.1,3.3.1,pearson,two-sided,9,0.9706082511006721,[0.86 0.99],1.3926761374604761e-05,903.008,0.9995645398170986
1835,6.6.1,15.2.1,pearson,two-sided,9,-0.9613119068507212,[-0.99 -0.82],3.6108389974590625e-05,450.576,0.998584034235068
1836,3.8.1,10.5.1,pearson,two-sided,9,-0.6558411655782268,[-0.92  0.01],0.055106599010447246,2.029,0.5217752461213474
1837,3.8.1,6.4.1,pearson,two-sided,9,-0.9991638688907934,[-1. -1.],5.560889821459574e-11,6.858e+06,0.9999999999999938
1838,3.8.1,10.7.3,pearson,two-sided,9,0.48675915746816656,[-0.26  0.87],0.18390069883542653,0.886,0.2770878171365982
1839,3.8.1,11.1.1,pearson,two-sided,9,-0.9784921095801635,[-1.  -0.9],4.704494065014265e-06,1987.257,0.9998995133219554
1840,3.8.1,14.b.1,pearson,two-sided,9,1.0,"[1.0, 1.0]",0.0,inf,1.0
1841,3.8.1,2.c.1,pearson,two-sided,9,-0.4596385597769426,[-0.86  0.29],0.21321557310756584,0.806,0.2480239392247251
1842,3.8.1,14.1.1,pearson,two-sided,9,-0.8545865691935037,[-0.97 -0.44],0.003338894956594499,15.931,0.8995388603461126
1843,3.8.1,12.c.1,pearson,two-sided,9,0.9960342417367594,[0.98 1.  ],1.2882591085476626e-08,1.393e+05,0.9999999967233903
1844,3.8.1,11.b.1,pearson,two-sided,9,0.7639592490718758,[0.2  0.95],0.016553367662750562,4.864,0.7292033644391335
1845,3.8.1,2.2.2,pearson,two-sided,9,0.9329903614147161,[0.71 0.99],0.0002400927833641928,112.088,0.9890040444943712
1846,3.8.1,9.5.2,pearson,two-sided,9,-0.8436703787608104,[-0.97 -0.41],0.0042536357230884714,13.307,0.8812727272720399
1847,3.8.1,3.4.1,pearson,two-sided,9,0.9861048420955097,[0.93 1.  ],1.0272534909271027e-06,5976.874,0.9999897201710111
1848,3.8.1,15.5.1,pearson,two-sided,9,-0.997402852560731,[-1.   -0.99],2.932095136098083e-09,4.021e+05,0.9999999998704431
1849,3.8.1,8.3.1,pearson,two-sided,9,-0.4663547773500176,[-0.86  0.29],0.20573035071032433,0.825,0.2549769471147607
1850,3.8.1,1.5.4,pearson,two-sided,9,0.9207463782886638,[0.66 0.98],0.00042673369679650905,73.298,0.9810214661902822
1851,3.8.1,8.1.1,pearson,two-sided,9,0.04107929673187258,[-0.64  0.69],0.9164315386583834,0.408,0.05014243725465173
1852,3.8.1,3.6.1,pearson,two-sided,9,-0.9999999999999999,[-1. -1.],4.747586108624434e-56,1.069e+39,1.0
1853,3.8.1,16.6.1,pearson,two-sided,9,0.4636395463355382,[-0.29  0.86],0.20873863526148637,0.817,0.25214687202745456
1854,3.8.1,11.b.2,pearson,two-sided,9,0.9207463782886638,[0.66 0.98],0.00042673369679650905,73.298,0.9810214661902822
1855,3.8.1,2.2.1,pearson,two-sided,9,0.685360534706003,[0.04 0.93],0.0415910712389964,2.483,0.5755669209016744
1856,3.8.1,9.5.1,pearson,two-sided,9,-0.8655537300380299,[-0.97 -0.47],0.002566146599225394,19.374,0.916800620613708
1857,3.8.1,1.3.1,pearson,two-sided,9,0.9903336461284001,[0.95 1.  ],2.896462706234569e-07,1.489e+04,0.9999987394985383
1858,3.8.1,12.a.1,pearson,two-sided,9,0.9579773271780643,[0.81 0.99],4.806752217865689e-05,365.48,0.998021455816084
1859,3.8.1,7.a.1,pearson,two-sided,9,-0.6115477682259132,[-0.91  0.09],0.08012187163630148,1.557,0.446875953300609
1860,3.8.1,17.17.1,pearson,two-sided,9,0.7684506346485344,[0.21 0.95],0.015550794835856651,5.093,0.7381771194503797
1861,3.8.1,3.4.2,pearson,two-sided,9,0.9999999999999999,[1. 1.],4.747586108624434e-56,1.069e+39,1.0
1862,3.8.1,1.5.3,pearson,two-sided,9,0.7639592490718758,[0.2  0.95],0.016553367662750562,4.864,0.7292033644391335
1863,3.8.1,14.7.1,pearson,two-sided,9,-0.9976690487433821,[-1.   -0.99],2.008716315230056e-09,5.272e+05,0.9999999999455674
1864,3.8.1,17.13.1,pearson,two-sided,9,0.8978636847656557,[0.58 0.98],0.0010132934721245757,38.628,0.9596356411567645
1865,3.8.1,3.2.1,pearson,two-sided,9,-0.9983436527142867,[-1.   -0.99],6.079493225226992e-10,1.24e+06,0.9999999999968581
1866,3.8.1,1.5.2,pearson,two-sided,9,0.5290184145721509,[-0.21  0.88],0.1430647416166627,1.046,0.3277842679616126
1867,3.8.1,9.1.2,pearson,two-sided,9,-0.9699095219258976,[-0.99 -0.86],1.511000957766786e-05,850.934,0.999516396185335
1868,3.8.1,15.1.1,pearson,two-sided,9,-0.9999999999925496,[-1. -1.],3.7167233427909843e-39,9.164e+26,1.0
1869,3.8.1,16.2.2,pearson,two-sided,9,-0.9694954610974842,[-0.99 -0.86],1.5843889743294948e-05,822.032,0.9994861589803848
1870,3.8.1,3.2.2,pearson,two-sided,9,0.9995933103830459,[1. 1.],4.4646365804407396e-12,4.16e+07,1.0
1871,3.8.1,17.4.1,pearson,two-sided,9,-0.11626396464547648,[-0.72  0.59],0.7658007837300534,0.423,0.059343928266890215
1872,3.8.1,1.5.1,pearson,two-sided,9,0.6127241072891988,[-0.09  0.91],0.07938096107962242,1.567,0.4487684258392359
1873,3.8.1,3.3.5,pearson,two-sided,9,0.9005867351978625,[0.59 0.98],0.0009243840828079143,41.351,0.9626043706101236
1874,3.8.1,2.1.2,pearson,two-sided,9,-0.990910419717238,[-1.   -0.96],2.3366640855240828e-07,1.738e+04,0.9999991331345075
1875,3.8.1,15.6.1,pearson,two-sided,9,0.9139622856856763,[0.64 0.98],0.0005650012428328786,59.554,0.975543800596966
1876,3.8.1,17.3.1,pearson,two-sided,9,-0.8805155422119977,[-0.97 -0.52],0.001724121547917485,26.034,0.9382728785740216
1877,3.8.1,9.4.1,pearson,two-sided,9,-0.9512701513547512,[-0.99 -0.78],8.017941164197632e-05,251.182,0.9964802488518726
1878,3.8.1,7.b.1,pearson,two-sided,9,0.9579773271780643,[0.81 0.99],4.806752217865689e-05,365.48,0.998021455816084
1879,3.8.1,2.1.1,pearson,two-sided,9,0.9835176639196432,[0.92 1.  ],1.862613458660058e-06,3887.792,0.9999741281801802
1880,3.8.1,17.1.1,pearson,two-sided,9,-0.8049179790609235,[-0.96 -0.3 ],0.00886995714048753,7.713,0.8100826476127135
1881,3.8.1,8.2.1,pearson,two-sided,9,0.07903757192373771,[-0.62  0.71],0.8398218299111098,0.414,0.05366037220390556
1882,3.8.1,17.3.2,pearson,two-sided,9,0.9535879728407213,[0.79 0.99],6.776144155863517e-05,284.182,0.9970784993644849
1883,3.8.1,10.c.1,pearson,two-sided,9,0.6735378363625777,[0.02 0.92],0.046713112026289534,2.284,0.5536817659932993
1884,3.8.1,3.3.3,pearson,two-sided,9,0.9038073792870369,[0.6  0.98],0.0008264232276774506,44.933,0.9659725728576715
1885,3.8.1,1.4.1,pearson,two-sided,9,0.9733964620060545,[0.87 0.99],9.852313410571943e-06,1161.68,0.9997232580262589
1886,3.8.1,3.3.2,pearson,two-sided,9,-0.5590169943749432,[-0.89  0.17],0.11764555596145013,1.193,0.3679493348762606
1887,3.8.1,16.3.2,pearson,two-sided,9,1.0,"[1.0, 1.0]",0.0,inf,1.0
1888,3.8.1,3.3.1,pearson,two-sided,9,-0.9671503628023459,[-0.99 -0.85],2.0485268969545988e-05,681.621,0.9992893924175168
1889,3.8.1,15.2.1,pearson,two-sided,9,0.9667646208777059,[0.85 0.99],2.1331532504885255e-05,661.787,0.9992526491256318
1890,10.5.1,6.4.1,pearson,two-sided,9,0.6567932135819101,[-0.01  0.92],0.054632419884950725,2.041,0.5234644459731039
1891,10.5.1,10.7.3,pearson,two-sided,9,-0.5851219838682991,[-0.9   0.13],0.09790278058116504,1.354,0.40580056024084654
1892,10.5.1,11.1.1,pearson,two-sided,9,0.6818639697034228,[0.03 0.93],0.04306619830990722,2.421,0.569049321493036
1893,10.5.1,14.b.1,pearson,two-sided,9,-0.6558411655782348,[-0.92  0.01],0.055106599010443236,2.029,0.5217752461213616
1894,10.5.1,2.c.1,pearson,two-sided,9,0.2787256047918707,[-0.47  0.8 ],0.46767204619876923,0.514,0.11343509562014625
1895,10.5.1,14.1.1,pearson,two-sided,9,0.6540731252973838,[-0.02  0.92],0.05599410716796567,2.006,0.5186467209039518
1896,10.5.1,12.c.1,pearson,two-sided,9,-0.6900325002911964,[-0.93 -0.05],0.0396714567089918,2.569,0.584332232804781
1897,10.5.1,11.b.1,pearson,two-sided,9,-0.9110781121241238,[-0.98 -0.63],0.0006322832131952958,54.794,0.9729904240099391
1898,10.5.1,2.2.2,pearson,two-sided,9,-0.5488192944360031,[-0.89  0.18],0.12595636918989192,1.139,0.3538984897297121
1899,10.5.1,9.5.2,pearson,two-sided,9,0.5216023393185342,[-0.22  0.88],0.14980420195231758,1.014,0.31839644433989805
1900,10.5.1,3.4.1,pearson,two-sided,9,-0.5955920253716218,[-0.9   0.11],0.0905957973339974,1.429,0.4217440885171349
1901,10.5.1,15.5.1,pearson,two-sided,9,0.6637921848162505,[-0.    0.92],0.05122599731416435,2.137,0.5359793381986856
1902,10.5.1,8.3.1,pearson,two-sided,9,0.26994020142338426,[-0.48  0.79],0.482389643672551,0.506,0.1091281812129015
1903,10.5.1,1.5.4,pearson,two-sided,9,-0.45966763516776454,[-0.86  0.29],0.21318284947850508,0.806,0.24805369843814332
1904,10.5.1,8.1.1,pearson,two-sided,9,0.287169726358827,[-0.47  0.8 ],0.45370904151638347,0.522,0.11774349967859879
1905,10.5.1,3.6.1,pearson,two-sided,9,0.65584116557824,[-0.01  0.92],0.05510659901044064,2.029,0.5217752461213708
1906,10.5.1,16.6.1,pearson,two-sided,9,0.19518546422262262,[-0.54  0.76],0.614779835872154,0.455,0.07923131240891128
1907,10.5.1,11.b.2,pearson,two-sided,9,-0.45966763516776454,[-0.86  0.29],0.21318284947850508,0.806,0.24805369843814332
1908,10.5.1,2.2.1,pearson,two-sided,9,0.0634783914670298,[-0.63  0.7 ],0.8711163325522471,0.411,0.05194499571621708
1909,10.5.1,9.5.1,pearson,two-sided,9,0.6042687212410325,[-0.1   0.91],0.08480173122096345,1.496,0.4352862328487718
1910,10.5.1,1.3.1,pearson,two-sided,9,-0.5828839944891185,[-0.9   0.13],0.09950973670720939,1.339,0.40244918355810577
1911,10.5.1,12.a.1,pearson,two-sided,9,-0.7486348505518031,[-0.94 -0.17],0.020296281079978076,4.187,0.6985857939889805
1912,10.5.1,7.a.1,pearson,two-sided,9,0.46013891257537737,[-0.29  0.86],0.2126528251735552,0.808,0.24853647211313243
1913,10.5.1,17.17.1,pearson,two-sided,9,-0.28843886549405257,[-0.8   0.46],0.45162617101324104,0.523,0.11840556119250398
1914,10.5.1,3.4.2,pearson,two-sided,9,-0.6558411655782319,[-0.92  0.01],0.05510659901044467,2.029,0.5217752461213565
1915,10.5.1,1.5.3,pearson,two-sided,9,-0.9110781121241238,[-0.98 -0.63],0.0006322832131952958,54.794,0.9729904240099391
1916,10.5.1,14.7.1,pearson,two-sided,9,0.6447413565234373,[-0.03  0.92],0.06082844896493664,1.891,0.5023195009164326
1917,10.5.1,17.13.1,pearson,two-sided,9,-0.42120958736843284,[-0.85  0.34],0.25887350964101197,0.715,0.21121192857549145
1918,10.5.1,3.2.1,pearson,two-sided,9,0.670601048601908,[0.01 0.92],0.04804508450125386,2.238,0.5483141841489882
1919,10.5.1,1.5.2,pearson,two-sided,9,0.0975900624717076,[-0.61  0.72],0.8027622524562308,0.418,0.056210802986436596
1920,10.5.1,9.1.2,pearson,two-sided,9,0.6823019587651625,[0.03 0.93],0.04287960483596739,2.429,0.5698637015829764
1921,10.5.1,15.1.1,pearson,two-sided,9,0.6558427623540928,[-0.01  0.92],0.05510580153731552,2.029,0.5217780765812099
1922,10.5.1,16.2.2,pearson,two-sided,9,0.7574536127788741,[0.19 0.95],0.018080558060176267,4.558,0.7161989497057574
1923,10.5.1,3.2.2,pearson,two-sided,9,-0.663454636997692,[-0.92  0.  ],0.05138708687451051,2.133,0.5353719005969224
1924,10.5.1,17.4.1,pearson,two-sided,9,0.06528729709812849,[-0.63  0.7 ],0.8674693320363928,0.411,0.05212478608062232
1925,10.5.1,1.5.1,pearson,two-sided,9,0.05819393991232134,[-0.63  0.7 ],0.8817823357081485,0.41,0.05144918240388048
1926,10.5.1,3.3.5,pearson,two-sided,9,-0.5696741162271781,[-0.9   0.15],0.10932095934672094,1.255,0.3830740089631854
1927,10.5.1,2.1.2,pearson,two-sided,9,0.6133541674694674,[-0.09  0.91],0.0789858747078499,1.572,0.4497842789587008
1928,10.5.1,15.6.1,pearson,two-sided,9,-0.37449860537874047,[-0.83  0.39],0.32071156968774384,0.629,0.1728664601873128
1929,10.5.1,17.3.1,pearson,two-sided,9,0.5320097671212617,[-0.2   0.88],0.14039759042499003,1.059,0.3316312023439922
1930,10.5.1,9.4.1,pearson,two-sided,9,0.6295767239708285,[-0.06  0.91],0.06923110762961263,1.725,0.47646980187940263
1931,10.5.1,7.b.1,pearson,two-sided,9,-0.7486348505518031,[-0.94 -0.17],0.020296281079978076,4.187,0.6985857939889805
1932,10.5.1,2.1.1,pearson,two-sided,9,-0.6919040663196474,[-0.93 -0.05],0.03891882484446907,2.605,0.5878613060396494
1933,10.5.1,17.1.1,pearson,two-sided,9,0.4739800804602916,[-0.28  0.87],0.19741175853289686,0.847,0.2630647082788713
1934,10.5.1,8.2.1,pearson,two-sided,9,0.002456709941043387,[-0.66  0.67],0.9949952567765036,0.406,0.04885407990067863
1935,10.5.1,17.3.2,pearson,two-sided,9,-0.4772306526593727,[-0.87  0.27],0.1939238834099985,0.857,0.2665756647295789
1936,10.5.1,10.c.1,pearson,two-sided,9,-0.20315955486672135,[-0.76  0.53],0.6000987691165419,0.459,0.08187689175030012
1937,10.5.1,3.3.3,pearson,two-sided,9,-0.5744351176658744,[-0.9   0.15],0.10572040182631057,1.284,0.38997691760850334
1938,10.5.1,1.4.1,pearson,two-sided,9,-0.5654523834986691,[-0.89  0.16],0.11257476058014627,1.23,0.37702847828431685
1939,10.5.1,3.3.2,pearson,two-sided,9,0.6080244508398652,[-0.09  0.91],0.08236658300888772,1.527,0.44124012797964146
1940,10.5.1,16.3.2,pearson,two-sided,9,-0.6558411655782326,[-0.92  0.01],0.05510659901044434,2.029,0.5217752461213577
1941,10.5.1,3.3.1,pearson,two-sided,9,0.6382382882118343,[-0.04  0.91],0.06434814179852083,1.817,0.49112924160618326
1942,10.5.1,15.2.1,pearson,two-sided,9,-0.5869267642676315,[-0.9   0.13],0.09661848113770109,1.366,0.4085177365876665
1943,6.4.1,10.7.3,pearson,two-sided,9,-0.495036508388991,[-0.87  0.25],0.1754371373483141,0.914,0.2864894786049707
1944,6.4.1,11.1.1,pearson,two-sided,9,0.9828882230172963,[0.92 1.  ],2.1223771899705354e-06,3537.414,0.9999684919858266
1945,6.4.1,14.b.1,pearson,two-sided,9,-0.9991638688907939,[-1. -1.],5.560889821449239e-11,6.858e+06,0.9999999999999938
1946,6.4.1,2.c.1,pearson,two-sided,9,0.4303693368015089,[-0.33  0.85],0.24755662262811853,0.735,0.21953776064687125
1947,6.4.1,14.1.1,pearson,two-sided,9,0.8641069948085582,[0.47 0.97],0.0026601668265557143,18.862,0.9145922357636141
1948,6.4.1,12.c.1,pearson,two-sided,9,-0.9940617136284093,[-1.   -0.97],5.2825185058275404e-08,5.061e+04,0.9999999439775096
1949,6.4.1,11.b.1,pearson,two-sided,9,-0.7541586810035508,[-0.94 -0.18],0.018888558552904826,4.414,0.7096144468574566
1950,6.4.1,2.2.2,pearson,two-sided,9,-0.9243539175732212,[-0.98 -0.67],0.00036383892893159225,82.467,0.9836287327469956
1951,6.4.1,9.5.2,pearson,two-sided,9,0.828105335511665,[0.36 0.96],0.005835177799152293,10.522,0.8536828357572197
1952,6.4.1,3.4.1,pearson,two-sided,9,-0.9818661453917994,[-1.   -0.91],2.5975913949418183e-06,3056.164,0.9999574179084691
1953,6.4.1,15.5.1,pearson,two-sided,9,0.998504940704276,[0.99 1.  ],4.248250121029436e-10,1.602e+06,0.9999999999987079
1954,6.4.1,8.3.1,pearson,two-sided,9,0.4882850399979287,[-0.26  0.87],0.18232345947327927,0.891,0.27880198880271345
1955,6.4.1,1.5.4,pearson,two-sided,9,-0.926578823454616,[-0.98 -0.68],0.0003284705611711848,88.939,0.9851303266863523
1956,6.4.1,8.1.1,pearson,two-sided,9,-0.046950796934706704,[-0.69  0.64],0.904528150078548,0.409,0.05053944297824275
1957,6.4.1,3.6.1,pearson,two-sided,9,0.9991638688907942,[1. 1.],5.5608898214414876e-11,6.858e+06,0.9999999999999938
1958,6.4.1,16.6.1,pearson,two-sided,9,-0.4708867617521193,[-0.86  0.28],0.20076324114218097,0.838,0.2597588000349187
1959,6.4.1,11.b.2,pearson,two-sided,9,-0.926578823454616,[-0.98 -0.68],0.0003284705611711848,88.939,0.9851303266863523
1960,6.4.1,2.2.1,pearson,two-sided,9,-0.6787829627995867,[-0.93 -0.03],0.044393545185661666,2.369,0.5633373177367113
1961,6.4.1,9.5.1,pearson,two-sided,9,0.8812177173618442,[0.52 0.97],0.0016901233420775813,26.422,0.9392151965960686
1962,6.4.1,1.3.1,pearson,two-sided,9,-0.9861370176569144,[-1.   -0.93],1.018984134030338e-06,6011.859,0.9999898510605747
1963,6.4.1,12.a.1,pearson,two-sided,9,-0.9598925485191068,[-0.99 -0.82],4.0904147848843716e-05,411.298,0.9983599126243982
1964,6.4.1,7.a.1,pearson,two-sided,9,0.6202310319187453,[-0.07  0.91],0.07475288823191667,1.634,0.4609724204703158
1965,6.4.1,17.17.1,pearson,two-sided,9,-0.7716090562289799,[-0.95 -0.22],0.014870592939962885,5.264,0.7444818853169117
1966,6.4.1,3.4.2,pearson,two-sided,9,-0.9991638688907939,[-1. -1.],5.560889821449239e-11,6.858e+06,0.9999999999999938
1967,6.4.1,1.5.3,pearson,two-sided,9,-0.7541586810035508,[-0.94 -0.18],0.018888558552904826,4.414,0.7096144468574566
1968,6.4.1,14.7.1,pearson,two-sided,9,0.9986172269694946,[0.99 1.  ],3.2328176147740044e-10,1.948e+06,0.9999999999993503
1969,6.4.1,17.13.1,pearson,two-sided,9,-0.9019231656557523,[-0.98 -0.59],0.0008828048949151146,42.787,0.9640210181133066
1970,6.4.1,3.2.1,pearson,two-sided,9,0.9989217248048026,[0.99 1.  ],1.3540519555859742e-10,3.63e+06,0.9999999999999315
1971,6.4.1,1.5.2,pearson,two-sided,9,-0.5209429024312118,[-0.88  0.22],0.15041225522843837,1.012,0.3175719455096082
1972,6.4.1,9.1.2,pearson,two-sided,9,0.9744534554844039,[0.88 0.99],8.557825146360247e-06,1286.967,0.999770761709131
1973,6.4.1,15.1.1,pearson,two-sided,9,0.9991637737752024,[1. 1.],5.563103683130482e-11,6.856e+06,0.9999999999999938
1974,6.4.1,16.2.2,pearson,two-sided,9,0.9743452079117877,[0.88 0.99],8.684492638940001e-06,1273.294,0.9997661898538838
1975,6.4.1,3.2.2,pearson,two-sided,9,-0.9985029624928864,[-1.   -0.99],4.267948457751175e-10,1.597e+06,0.9999999999986928
1976,6.4.1,17.4.1,pearson,two-sided,9,0.1172684392976219,[-0.59  0.72],0.763823523423674,0.423,0.05952882010025028
1977,6.4.1,1.5.1,pearson,two-sided,9,-0.6123744557160617,[-0.91  0.09],0.07960074163612964,1.564,0.4482053478137647
1978,6.4.1,3.3.5,pearson,two-sided,9,-0.8839222295318621,[-0.98 -0.53],0.001563511768509718,27.995,0.9427861436342817
1979,6.4.1,2.1.2,pearson,two-sided,9,0.9932993726640597,[0.97 1.  ],8.055797820834677e-08,3.738e+04,0.9999998748716584
1980,6.4.1,15.6.1,pearson,two-sided,9,-0.9118580893076009,[-0.98 -0.63],0.0006135641739380207,56.027,0.9736940222235999
1981,6.4.1,17.3.1,pearson,two-sided,9,0.8723333985570738,[0.49 0.97],0.0021559283971461104,22.051,0.9268492914209144
1982,6.4.1,9.4.1,pearson,two-sided,9,0.9606939159356307,[0.82 0.99],3.814451372310369e-05,432.858,0.998489171428358
1983,6.4.1,7.b.1,pearson,two-sided,9,-0.9598925485191068,[-0.99 -0.82],4.0904147848843716e-05,411.298,0.9983599126243982
