Var1,Var2,value
6.4.2,15.1.1,0.957701039272869
8.3.1,3.3.3,-0.957786285022343
4.2.2,3.3.2,0.958091647415796
7.a.1,9.1.2,0.958091785108142
1.a.2,15.1.1,-0.958515734140658
15.5.1,3.3.5,-0.958647792772458
4.2.2,3.2.2,-0.958719299133469
7.2.1,6.4.1,0.958951324315792
7.2.1,6.6.1,0.958953803058444
10.5.1,11.1.1,0.959175754601042
10.4.1,7.1.1,-0.959204885322551
3.b.1,8.3.1,-0.959568729252409
4.5.1,6.4.2,-0.959581166542961
1.a.2,3.2.2,-0.959676185000282
7.1.1,6.4.2,0.95973767383074
2.2.1,1.3.1,0.959850413746708
5.b.1,3.3.3,0.959852017870314
1.a.2,7.1.1,-0.960028296663551
3.b.1,4.5.1,-0.96053588877658
4.5.1,9.4.1,-0.960588321278272
7.3.1,12.a.1,0.960601555798192
7.3.1,7.b.1,0.960601555798192
11.6.2,12.b.1,-0.960615612912648
1.1.1,9.1.2,-0.960618747654544
3.2.1,3.3.5,0.960638739640732
10.4.1,9.1.2,0.960670588111543
3.2.2,3.3.5,0.960736909024385
7.3.1,7.1.2,0.960882717219492
9.5.2,9.1.2,-0.960958701749718
4.2.2,8.3.1,0.961122541399632
7.1.1,15.6.1,0.961397908715917
1.a.2,4.2.2,0.961590088033359
3.b.1,15.6.1,0.961957497409857
3.b.1,1.a.2,-0.962039385560965
9.5.1,5.b.1,0.962045567105082
1.a.2,3.3.2,0.962081346606962
10.4.1,2.2.1,0.962215423727698
9.5.2,12.a.1,0.962351185606711
9.5.2,7.b.1,0.962351185606711
9.5.2,2.2.1,-0.962697555168263
17.8.1,4.5.1,0.962743276030882
1.3.1,3.3.5,-0.962798202479769
6.2.1,9.5.1,0.962804917111856
9.5.1,1.3.1,-0.962833703278515
2.2.2,3.3.5,0.962929153751937
2.2.2,9.1.2,-0.962981765978701
17.8.1,17.1.1,-0.963082322208287
6.6.1,9.4.1,-0.963126515115112
10.4.1,11.1.1,-0.963377369973191
1.1.1,5.b.1,0.963411944660912
2.2.1,3.2.1,-0.963713777282958
2.2.1,3.2.2,-0.963937171533639
2.a.1,15.2.1,-0.963994230912151
12.a.1,15.6.1,0.964243718060285
15.6.1,7.b.1,0.964243718060285
9.5.2,9.5.1,0.964260597011442
2.1.1,3.3.3,0.964380018547085
6.4.2,10.5.1,0.964402683664375
4.5.1,6.6.1,0.964431051011798
2.2.1,15.6.1,-0.964566699004478
7.1.2,12.a.1,0.964571272415409
7.1.2,7.b.1,0.964571272415409
11.1.1,1.4.1,0.96469708459564
17.8.1,2.2.2,-0.96476917827155
6.2.1,12.a.1,0.964786023010313
6.2.1,7.b.1,0.964786023010313
12.a.1,3.2.2,0.9648149817722
3.2.2,7.b.1,0.9648149817722
4.5.1,1.4.1,-0.964833630599641
2.2.1,1.4.1,-0.964917698261619
12.a.1,3.3.2,-0.964948813387655
7.b.1,3.3.2,-0.964948813387655
11.1.1,3.3.5,0.965004230575618
15.6.1,3.3.3,0.965100401711541
7.1.1,3.3.5,0.965138987914251
7.2.1,7.a.1,0.965172788019698
4.5.1,15.6.1,-0.965687937048352
9.1.2,9.4.1,-0.965756484012613
4.2.2,17.1.1,-0.965824013654436
7.3.1,10.5.1,0.965846090840303
5.b.1,3.3.5,0.965989585104728
2.2.2,12.a.1,0.966026919464046
2.2.2,7.b.1,0.966026919464046
8.3.1,12.a.1,-0.966178313846032
8.3.1,7.b.1,-0.966178313846032
8.8.2,6.2.1,0.966239659892121
7.1.1,15.1.1,0.966307773218178
4.2.2,5.b.1,-0.96631518194318
8.8.2,12.b.1,-0.966498721757259
7.1.1,3.3.3,0.966543885949812
8.8.2,1.3.1,-0.966583625066546
6.4.1,9.4.1,-0.966696343923176
8.8.2,15.6.1,0.966789467851403
15.5.1,2.2.1,0.966831928654319
6.6.1,5.b.1,-0.966897411146108
7.a.1,2.5.2,0.966926594264591
11.1.1,9.5.2,0.96697222820325
4.3.1,9.5.1,0.967333646400267
3.2.1,9.1.2,-0.967376104078208
9.1.2,3.2.2,-0.967456870795005
7.1.1,1.3.1,-0.9676618018445
12.a.1,3.2.1,0.967672242134778
3.2.1,7.b.1,0.967672242134778
9.1.2,15.6.1,-0.96770766242451
8.8.2,9.5.2,0.967716929801182
1.a.2,17.1.1,-0.967792076468809
7.1.1,4.3.1,0.967951233059075
9.5.1,9.4.1,0.968236449195342
1.2.1,7.b.1,-0.968282984046226
12.a.1,1.2.1,-0.968282984046226
12.a.1,3.4.2,0.968282984046228
3.4.1,12.a.1,-0.968282984046228
3.4.1,7.b.1,-0.968282984046228
3.4.2,7.b.1,0.968282984046228
3.6.1,12.a.1,0.968282984046228
3.6.1,7.b.1,0.968282984046228
3.8.1,12.a.1,-0.968282984046228
3.8.1,7.b.1,-0.968282984046228
6.5.1,12.a.1,-0.968282984046228
6.5.1,7.b.1,-0.968282984046228
3.d.2,12.a.1,0.968282984046229
3.d.2,7.b.1,0.968282984046229
12.a.1,16.3.2,-0.968282984046233
7.b.1,16.3.2,-0.968282984046233
9.5.1,1.2.1,-0.968422063998877
9.5.1,16.3.2,-0.96842206399888
3.4.1,9.5.1,-0.968422063998881
3.6.1,9.5.1,0.968422063998881
3.8.1,9.5.1,-0.968422063998881
9.5.1,3.4.2,0.968422063998881
3.d.2,9.5.1,0.968422063998882
6.5.1,9.5.1,-0.968422063998884
4.5.1,1.3.1,0.968627338136898
4.5.1,6.4.1,0.968659988447207
15.5.1,9.1.2,0.968939642869184
7.1.1,8.3.1,-0.969061926843188
9.4.1,3.3.3,0.969074309440802
7.1.1,15.5.1,-0.969133945717561
15.8.1,2.2.1,0.969189759124063
17.8.1,3.2.1,-0.969247593780995
15.5.1,12.a.1,-0.969260907878258
15.5.1,7.b.1,-0.969260907878258
6.6.1,1.3.1,0.969297324065745
6.4.2,1.3.1,-0.969415203333918
4.5.1,9.5.2,-0.969474899738285
8.8.2,4.2.2,-0.969478489182854
1.3.1,15.6.1,-0.969483204207295
7.1.1,1.4.1,0.969649407511022
11.1.1,15.6.1,0.969660123196387
11.1.1,1.3.1,-0.969661253755808
7.1.1,16.3.2,-0.969681338950988
7.1.1,1.2.1,-0.969681338950992
6.5.1,7.1.1,-0.969681338950994
7.1.1,3.4.1,-0.969681338950994
7.1.1,3.4.2,0.969681338950994
7.1.1,3.6.1,0.969681338950994
7.1.1,3.8.1,-0.969681338950994
7.1.1,3.d.2,0.969681338950996
12.a.1,1.4.1,0.969881808940265
7.b.1,1.4.1,0.969881808940265
3.3.3,3.3.2,-0.969888668848317
6.2.1,11.1.1,0.970029884443044
9.1.2,15.1.1,-0.970032661188988
8.3.1,2.2.1,0.970110372311486
17.8.1,15.5.1,0.970237264504458
4.3.1,2.2.1,-0.97030730095473
9.5.1,15.6.1,0.970335066424335
9.1.2,2.5.2,0.970354259430577
2.2.1,3.4.2,-0.97036824424844
3.4.1,2.2.1,0.97036824424844
3.6.1,2.2.1,-0.97036824424844
3.8.1,2.2.1,0.97036824424844
3.d.2,2.2.1,-0.97036824424844
6.5.1,2.2.1,0.97036824424844
2.2.1,16.3.2,0.970368244248446
2.2.1,1.2.1,0.970368244248447
4.3.1,12.a.1,0.970666343766222
4.3.1,7.b.1,0.970666343766222
2.2.1,15.1.1,-0.970667793426348
7.1.1,3.3.2,-0.970735284708899
4.5.1,6.2.1,-0.970936994995771
10.5.1,2.1.1,0.971030136714709
17.8.1,3.2.2,-0.971143657284747
9.5.1,3.3.2,-0.971179824295351
12.a.1,9.1.2,-0.971253178725104
9.1.2,7.b.1,-0.971253178725104
17.8.1,9.5.2,-0.971362093484782
9.5.1,3.2.1,0.971387854581197
2.2.1,3.3.2,0.971424172810464
3.3.5,17.1.1,0.971439458352988
10.5.1,3.3.5,0.971440052300718
8.8.2,4.5.1,-0.971587255651338
7.1.1,2.2.2,0.971648359999164
6.2.1,9.1.2,-0.971759089304643
8.8.2,7.1.2,0.971855165760718
7.1.2,3.3.5,0.97192798434966
6.4.2,9.5.2,0.97201368972477
8.8.2,9.4.1,0.972026030655816
17.8.1,6.2.1,-0.972091697907805
2.2.2,9.5.1,0.972116752144561
15.5.1,9.5.1,-0.972179729890942
10.4.1,9.4.1,-0.972254648540171
8.8.2,3.3.2,-0.972271668320823
7.1.2,4.5.1,-0.972346386630234
6.4.2,5.b.1,0.972353250078573
8.8.2,17.1.1,0.97243012371777
7.1.1,3.2.2,0.972436356750495
1.1.1,1.3.1,-0.972485138489026
9.5.1,3.2.2,0.972534204547219
8.8.2,4.3.1,0.972637015305723
9.5.1,3.3.5,0.972655590267147
8.8.2,1.2.1,-0.97274295226559
8.8.2,3.6.1,0.97274295226559
8.8.2,3.4.1,-0.972742952265591
8.8.2,3.4.2,0.972742952265591
8.8.2,3.8.1,-0.972742952265591
8.8.2,3.d.2,0.972742952265592
8.8.2,16.3.2,-0.972742952265593
8.8.2,6.5.1,-0.972742952265595
8.8.2,6.4.2,0.972863941040308
17.8.1,15.6.1,-0.972885552845921
6.2.1,6.4.2,0.972977634088549
17.1.1,3.3.3,0.97299025797735506
7.1.1,3.2.1,0.973047205652268
7.1.1,6.2.1,0.973245100484793
6.4.1,2.2.1,0.973319367286454
9.1.2,3.3.2,0.973342335871009
8.8.2,3.2.1,0.973343522829531
1.3.1,3.3.3,-0.973486066172533
4.3.1,3.3.3,0.973525864963638
17.8.1,8.3.1,0.973662407909182
10.4.1,1.3.1,0.97368771137649
6.2.1,3.3.3,0.973758405022247
8.8.2,2.2.2,0.973901468883168
9.5.2,3.3.3,0.973949438827616
1.2.1,3.3.3,-0.974010117004224
6.5.1,3.3.3,-0.974010117004224
3.3.3,16.3.2,-0.974010117004226
3.6.1,3.3.3,0.974010117004227
3.4.1,3.3.3,-0.974010117004228
3.4.2,3.3.3,0.974010117004228
3.8.1,3.3.3,-0.974010117004228
3.d.2,3.3.3,0.974010117004228
3.4.1,9.1.2,0.974059274153371
3.4.2,9.1.2,-0.974059274153371
3.6.1,9.1.2,-0.974059274153371
3.8.1,9.1.2,0.974059274153371
3.d.2,9.1.2,-0.974059274153371
6.5.1,9.1.2,0.974059274153372
9.1.2,1.2.1,0.974059274153374
9.1.2,16.3.2,0.974059274153374
7.1.2,9.5.1,0.974256582489375
17.8.1,1.4.1,-0.974418143381534
6.4.1,5.b.1,-0.974429556988385
4.5.1,9.5.1,-0.974438192793848
6.4.2,1.4.1,0.974483045339303
7.1.2,6.6.1,-0.974575015178342
8.8.2,3.2.2,0.974619024181945
4.5.1,2.2.2,-0.974643558380728
5.b.1,15.6.1,0.974840775198997
8.3.1,9.5.1,-0.97486918918191
3.2.2,3.3.3,0.975022971202908
3.3.5,2.1.1,0.97513513692462
7.3.1,1.1.1,0.97517391337743
8.3.1,9.1.2,0.975209198996061
9.1.2,1.4.1,-0.975348164692781
15.5.1,3.3.3,-0.975356847633035
17.8.1,15.1.1,-0.975362057969713
1.1.1,15.1.1,0.975437654481269
4.3.1,9.1.2,-0.975522854517493
6.4.1,15.6.1,-0.975547409309905
11.1.1,1.2.1,-0.975569521410611
11.1.1,16.3.2,-0.975569521410611
11.1.1,3.4.1,-0.975569521410613
11.1.1,3.4.2,0.975569521410613
11.1.1,3.6.1,0.975569521410613
3.8.1,11.1.1,-0.975569521410613
3.d.2,11.1.1,0.975569521410614
6.5.1,11.1.1,-0.975569521410616
4.5.1,3.2.1,-0.975618707193421
7.1.1,7.1.2,0.975698895933778
1.3.1,15.1.1,-0.97571454455481
10.4.1,17.8.1,0.975916221253728
8.8.2,15.5.1,-0.975984151127297
4.3.1,11.1.1,0.976003643567757
1.3.1,1.4.1,-0.976092566442419
1.1.1,9.5.2,0.976126971697546
7.1.1,17.1.1,0.97613151947753
6.4.2,3.3.5,0.97617195514399
10.4.1,8.3.1,0.976229279676538
4.5.1,4.3.1,-0.976257185428229
1.1.1,17.1.1,0.976305123599116
8.8.2,8.3.1,-0.976396329718908
6.6.1,17.1.1,-0.976530810891038
6.4.1,1.3.1,0.976569251758865
3.3.3,1.4.1,0.976590881114265
4.5.1,16.3.2,0.976611248381477
4.5.1,3.4.1,0.97661124838148
4.5.1,3.4.2,-0.97661124838148
4.5.1,3.8.1,0.97661124838148
3.d.2,4.5.1,-0.976611248381481
4.5.1,3.6.1,-0.976611248381481
4.5.1,1.2.1,0.976611248381483
6.5.1,4.5.1,0.976611248381484
17.8.1,4.3.1,-0.976633838393505
9.5.1,17.1.1,0.976893256288655
6.4.2,1.2.1,-0.976944000467617
6.4.2,16.3.2,-0.976944000467623
6.5.1,6.4.2,-0.976944000467623
6.4.2,3.4.1,-0.976944000467624
6.4.2,3.4.2,0.976944000467624
6.4.2,3.6.1,0.976944000467624
6.4.2,3.8.1,-0.976944000467624
3.d.2,6.4.2,0.976944000467625
4.3.1,6.4.2,0.97695387212737
17.8.1,3.4.1,0.977020116291595
17.8.1,3.4.2,-0.977020116291595
17.8.1,3.8.1,0.977020116291595
3.d.2,17.8.1,-0.977020116291595
17.8.1,3.6.1,-0.977020116291596
6.5.1,17.8.1,0.977020116291596
17.8.1,16.3.2,0.977020116291598
17.8.1,1.2.1,0.977020116291601
11.1.1,3.2.1,0.977107974232878
4.5.1,15.5.1,0.977235506925725
11.1.1,2.2.2,0.977265926942261
15.1.1,9.4.1,0.977435539996632
6.4.2,1.1.1,0.977515078176254
7.1.2,11.1.1,0.977601772270166
4.5.1,8.3.1,0.977603776332455
6.6.1,2.2.1,0.977707626494941
10.4.1,15.6.1,-0.977738735517038
6.2.1,1.3.1,-0.978009894915989
17.8.1,3.3.2,0.978028846573667
7.1.2,6.4.1,-0.978252240470751
2.2.2,3.3.3,0.978280006263982
1.a.2,4.5.1,0.978412671159687
11.1.1,9.4.1,0.978453120371999
9.5.2,5.b.1,0.978519051818299
11.1.1,3.3.2,-0.978644831631787
3.2.1,3.3.3,0.978760428254586
7.1.1,5.b.1,0.978774320999934
15.1.1,3.3.3,0.979088142249777
4.2.2,9.5.1,-0.979245517096454
6.4.2,3.3.2,-0.979295205660574
11.1.1,15.5.1,-0.979304457266774
1.1.1,8.3.1,-0.979325828531817
8.3.1,15.1.1,-0.979347981663822
11.1.1,5.b.1,0.979439366526672
10.4.1,4.5.1,0.97964111920321
2.2.1,9.1.2,0.979694794908537
11.1.1,3.2.2,0.979805368036898
6.4.1,8.3.1,0.979826451771483
5.b.1,15.1.1,0.979855307291773
4.5.1,3.2.2,-0.979887025450628
10.4.1,6.6.1,0.97990113742807206
1.a.2,5.b.1,-0.979909654367878
4.5.1,3.3.2,0.979919224799415
6.4.1,9.1.2,0.980023364381515
1.1.1,3.3.2,-0.980049191847636
6.4.2,3.2.2,0.980080070196079
1.3.1,9.4.1,-0.98019291820462
1.1.1,15.6.1,0.980333186620452
6.4.1,17.1.1,-0.980475316453266
6.6.1,8.3.1,0.980539738063002
6.6.1,15.6.1,-0.98066400612895
10.4.1,6.2.1,-0.980720968569028
6.4.2,15.5.1,-0.980779013281887
6.4.2,3.2.1,0.980833515344681
7.3.1,9.4.1,0.98085292025029
6.2.1,1.1.1,0.980863696438162
6.4.2,15.6.1,0.980931889755389
6.4.2,2.2.2,0.980962280899828
8.3.1,1.3.1,0.98096634601151
6.6.1,2.2.2,-0.98106153864174
6.6.1,9.1.2,0.981113815990591
5.b.1,9.4.1,0.981129004642986
1.1.1,3.2.2,0.981191047767708
10.4.1,7.1.2,-0.982016111289242
6.4.2,8.3.1,-0.982077113893409
9.5.2,1.3.1,-0.982283929310071
1.1.1,1.2.1,-0.982299787116411
6.5.1,1.1.1,-0.982299787116414
1.1.1,3.4.1,-0.982299787116416
1.1.1,3.4.2,0.982299787116416
1.1.1,3.6.1,0.982299787116416
3.8.1,1.1.1,-0.982299787116416
3.d.2,1.1.1,0.982299787116417
1.1.1,16.3.2,-0.982299787116418
11.1.1,8.3.1,-0.982598484738721
1.3.1,5.b.1,-0.982784512586054
17.8.1,2.2.1,0.982800280071
1.1.1,3.3.3,0.982949010373541
17.8.1,9.1.2,0.98297581442666
10.4.1,1.a.2,0.983038640171181
10.4.1,2.2.2,-0.983053247446926
7.1.2,3.3.3,0.983172178618512
4.3.1,1.1.1,0.98317606899007
7.3.1,6.4.2,0.98333271815962
1.1.1,2.2.2,0.983349621070197
6.4.1,2.2.2,-0.983492928651921
6.4.2,17.1.1,0.983572943757701
4.5.1,17.1.1,-0.98360349887258
1.1.1,15.5.1,-0.983674543976421
11.1.1,17.1.1,0.983718505761678
9.5.2,8.3.1,-0.983738925448528
6.6.1,15.5.1,0.983750888339637
10.4.1,6.4.1,0.983838577967848
6.6.1,3.2.1,-0.983899788300871
4.5.1,5.b.1,-0.98404112560519
5.b.1,1.4.1,0.984107869980886
6.4.2,11.1.1,0.984230518177672
12.a.1,9.4.1,0.984302966610244
9.4.1,7.b.1,0.984302966610244
6.6.1,9.5.2,-0.984339468739902
6.4.1,1.4.1,-0.984445748194922
6.4.1,9.5.2,-0.98447175580359
1.1.1,3.2.1,0.984478767085352
6.6.1,3.2.2,-0.98447957003372
8.3.1,5.b.1,-0.984493889762893
1.1.1,1.4.1,0.985069501412129
9.5.2,9.4.1,0.985150295817722
2.2.2,1.3.1,-0.98517649485458
6.2.1,5.b.1,0.985185064268151
6.6.1,1.4.1,-0.985235803058632
7.1.2,6.4.2,0.98527553627376
10.4.1,3.2.1,-0.985318125536094
10.4.1,15.5.1,0.985484632436998
7.1.2,1.1.1,0.985587906888741
10.4.1,1.4.1,-0.985650684645079
6.2.1,6.6.1,-0.98576657014762
6.4.1,15.1.1,-0.9859857173594
6.6.1,15.1.1,-0.98606230667455
6.2.1,9.4.1,0.986096051032692
6.4.1,3.2.1,-0.98622022710783
15.6.1,9.4.1,0.986398142345562
6.4.1,15.5.1,0.986478278768606
15.1.1,17.1.1,0.986501464281186
6.2.1,6.4.1,-0.986506095288553
1.3.1,3.3.2,0.98658372889875
10.4.1,16.3.2,0.986666070043371
10.4.1,3.d.2,-0.986666070043372
10.4.1,6.5.1,0.986666070043372
10.4.1,3.4.1,0.986666070043373
10.4.1,3.4.2,-0.986666070043373
10.4.1,3.8.1,0.986666070043373
10.4.1,3.6.1,-0.986666070043374
10.4.1,1.2.1,0.986666070043375
8.8.2,9.5.1,0.986912684475841
7.1.2,15.1.1,0.986925361011586
8.8.2,11.1.1,0.986991430679119
10.4.1,4.3.1,-0.987106791227918
15.1.1,15.6.1,0.987161569213269
6.4.1,3.2.2,-0.987227753858652
6.6.1,3.3.2,0.987327179436829
10.4.1,3.2.2,-0.987467390633061
2.2.2,15.1.1,0.98752300865992
5.b.1,16.3.2,-0.987580368938604
3.4.1,5.b.1,-0.987580368938608
3.4.2,5.b.1,0.987580368938608
3.6.1,5.b.1,0.987580368938608
3.8.1,5.b.1,-0.987580368938608
3.d.2,5.b.1,0.987580368938608
5.b.1,1.2.1,-0.987580368938608
6.5.1,5.b.1,-0.987580368938609
10.4.1,9.5.2,-0.987649897954207
6.2.1,15.1.1,0.987765543250168
6.4.2,9.4.1,0.987854294571311
6.4.1,3.3.2,0.987866085511495
2.2.2,5.b.1,0.98794388168078
4.3.1,5.b.1,0.988092440857582
4.3.1,6.6.1,-0.988161839666773
4.5.1,11.1.1,-0.988178060132466
15.6.1,17.1.1,0.98818018776689
6.2.1,9.5.2,0.988335284532428
4.3.1,1.3.1,-0.988380315878917
1.3.1,16.3.2,0.988487967555966
1.3.1,3.4.2,-0.988487967555966
3.4.1,1.3.1,0.988487967555966
3.6.1,1.3.1,-0.988487967555966
3.8.1,1.3.1,0.988487967555966
3.d.2,1.3.1,-0.988487967555966
6.5.1,1.3.1,0.988487967555966
1.3.1,1.2.1,0.988487967555969
6.4.2,9.5.1,0.988596623864681
7.1.2,15.6.1,0.988645376823604
15.5.1,15.1.1,-0.988698656993742
10.4.1,3.3.2,0.988707498989003
3.d.2,6.6.1,-0.988789861967649
6.6.1,3.4.2,-0.98878986196765
6.6.1,3.6.1,-0.98878986196765
6.6.1,3.8.1,0.98878986196765
6.5.1,6.6.1,0.988789861967651
6.6.1,3.4.1,0.988789861967651
6.6.1,16.3.2,0.988789861967652
6.6.1,1.2.1,0.988789861967654
15.5.1,5.b.1,-0.988900156117862
1.1.1,12.a.1,0.988942353075079
1.1.1,7.b.1,0.988942353075079
4.2.2,11.1.1,-0.988943921191347
9.4.1,1.4.1,0.989007898675618
10.4.1,17.1.1,-0.989038006856248
3.2.1,5.b.1,0.989099498676488
9.4.1,17.1.1,0.989265368707236
7.1.2,5.b.1,0.989307631981361
15.1.1,3.2.2,0.989369218316187
5.b.1,3.3.2,-0.989446761805399
17.8.1,6.4.1,0.989508714652711
8.3.1,9.4.1,-0.989590951542772
4.3.1,6.4.1,-0.98980523977506
3.d.2,6.4.1,-0.989913046650915
3.8.1,6.4.1,0.989913046650916
6.4.1,16.3.2,0.989913046650916
6.4.1,3.4.1,0.989913046650916
6.4.1,3.4.2,-0.989913046650916
6.4.1,3.6.1,-0.989913046650916
6.5.1,6.4.1,0.989913046650917
6.4.1,1.2.1,0.98991304665092
10.4.1,15.1.1,-0.989996662657225
1.3.1,17.1.1,-0.990012748303153
3.2.1,15.1.1,0.990144227130056
7.1.2,8.3.1,-0.990218502682786
1.2.1,9.4.1,-0.990260408939547
3.4.1,9.4.1,-0.99026040893955
3.4.2,9.4.1,0.99026040893955
3.6.1,9.4.1,0.99026040893955
3.8.1,9.4.1,-0.99026040893955
3.d.2,9.4.1,0.99026040893955
6.5.1,9.4.1,-0.99026040893955
9.4.1,16.3.2,-0.990260408939551
9.4.1,3.3.2,-0.990268035458571
10.4.1,5.b.1,-0.990275399223974
1.3.1,3.2.1,-0.990784973904352
1.3.1,3.2.2,-0.990792380883866
2.2.2,9.4.1,0.990826037650391
11.1.1,9.5.1,0.990834184569832
15.5.1,15.6.1,-0.990856819816287
3.2.2,9.4.1,0.990953820791799
5.b.1,3.2.2,0.990984522752148
15.1.1,3.3.2,-0.991044372549554
3.2.2,15.6.1,0.991187159976282
4.3.1,15.1.1,0.991217733209075
8.3.1,17.1.1,-0.991319273145872
6.5.1,15.1.1,-0.991325693929846
3.d.2,15.1.1,0.991325693929848
15.1.1,16.3.2,-0.991325693929849
3.4.1,15.1.1,-0.991325693929849
3.4.2,15.1.1,0.991325693929849
3.8.1,15.1.1,-0.991325693929849
15.1.1,1.2.1,-0.99132569392985
3.6.1,15.1.1,0.99132569392985
7.1.2,1.3.1,-0.991378739814501
9.5.2,15.6.1,0.991393970181927
8.3.1,1.4.1,-0.991569909484259
4.3.1,9.4.1,0.991596568484867
2.2.2,15.6.1,0.991680139953211
3.2.1,9.4.1,0.991689715094537
17.1.1,1.4.1,0.991885860197688
3.2.1,15.6.1,0.991937781625959
6.2.1,15.6.1,0.991949886443917
7.1.2,9.4.1,0.991983495830792
2.2.2,8.3.1,-0.992090898849163
1.1.1,9.4.1,0.992101362108841
9.5.2,15.1.1,0.992119679010977
15.5.1,1.3.1,0.992302766958939
9.5.2,17.1.1,0.992325168221564
9.5.2,1.4.1,0.992561927503988
6.2.1,17.1.1,0.992567914986156
8.3.1,15.6.1,-0.992572632522212
15.5.1,9.4.1,-0.992596942618038
7.1.2,9.5.2,0.992655164879815
7.1.2,1.4.1,0.992840428450985
4.3.1,15.6.1,0.99291562383067
4.2.2,4.5.1,0.993010623558579
6.2.1,8.3.1,-0.993060981685995
2.2.2,9.5.2,0.993224330937489
7.1.2,6.2.1,0.993403074307356
15.6.1,1.2.1,-0.993428290671552
6.5.1,15.6.1,-0.993428290671554
3.4.1,15.6.1,-0.993428290671555
3.4.2,15.6.1,0.993428290671555
3.8.1,15.6.1,-0.993428290671555
3.d.2,15.6.1,0.993428290671555
15.6.1,16.3.2,-0.993428290671556
3.6.1,15.6.1,0.993428290671556
8.3.1,3.2.1,-0.994057068475633
15.5.1,1.4.1,-0.994143122747472
17.8.1,6.6.1,0.994234684482925
6.2.1,15.5.1,-0.994281118368426
8.3.1,3.2.2,-0.994340830771936
15.5.1,8.3.1,0.994431360675372
9.5.2,3.2.2,0.994456635733673
9.5.2,3.3.2,-0.994471288666652
9.5.2,3.2.1,0.994647925292907
9.5.2,15.5.1,-0.994657943276878
5.b.1,17.1.1,0.994666748603736
15.6.1,3.3.2,-0.99473825277751
15.1.1,1.4.1,0.994825493836278
4.3.1,9.5.2,0.994844977522064
6.5.1,9.5.2,-0.994953333312352
3.d.2,9.5.2,0.994953333312353
9.5.2,1.2.1,-0.994953333312353
3.8.1,9.5.2,-0.994953333312354
9.5.2,3.4.1,-0.994953333312354
9.5.2,3.4.2,0.994953333312354
9.5.2,3.6.1,0.994953333312354
9.5.2,16.3.2,-0.994953333312355
3.2.2,1.4.1,0.994970427433087
4.3.1,8.3.1,-0.995282596997979
8.3.1,1.2.1,0.995391000452583
3.4.1,8.3.1,0.995391000452584
3.8.1,8.3.1,0.995391000452584
8.3.1,3.4.2,-0.995391000452584
8.3.1,3.6.1,-0.995391000452584
3.d.2,8.3.1,-0.995391000452585
8.3.1,16.3.2,0.995391000452585
6.5.1,8.3.1,0.995391000452586
7.1.2,3.3.2,-0.995679007788513
3.2.1,1.4.1,0.995697736964885
6.2.1,3.3.2,-0.995724409091815
2.2.2,1.4.1,0.995743913149925
15.6.1,1.4.1,0.995859876766848
6.2.1,3.2.2,0.995879150240426
6.2.1,3.2.1,0.996191201192366
4.3.1,17.1.1,0.996254809405236
6.2.1,4.3.1,0.996291079075865
7.1.2,4.3.1,0.996314209774207
17.1.1,16.3.2,-0.996340539378719
1.2.1,17.1.1,-0.99634053937872
3.4.1,17.1.1,-0.996340539378721
3.4.2,17.1.1,0.996340539378721
3.6.1,17.1.1,0.996340539378721
3.8.1,17.1.1,-0.996340539378721
3.d.2,17.1.1,0.996340539378721
6.5.1,17.1.1,-0.996340539378721
8.3.1,3.3.2,0.996414958675168
7.1.2,1.2.1,-0.996422725589249
7.1.2,16.3.2,-0.996422725589249
6.5.1,7.1.2,-0.99642272558925
3.d.2,7.1.2,0.996422725589251
7.1.2,3.4.1,-0.996422725589251
7.1.2,3.4.2,0.996422725589251
7.1.2,3.6.1,0.996422725589251
7.1.2,3.8.1,-0.996422725589251
1.2.1,1.4.1,-0.99653206442988
6.5.1,1.4.1,-0.996532064429881
1.4.1,16.3.2,-0.996532064429882
3.4.1,1.4.1,-0.996532064429882
3.4.2,1.4.1,0.996532064429882
3.6.1,1.4.1,0.996532064429882
3.8.1,1.4.1,-0.996532064429882
3.d.2,1.4.1,0.996532064429882
6.2.1,1.2.1,-0.996545338692933
6.2.1,16.3.2,-0.996545338692933
3.d.2,6.2.1,0.996545338692935
6.2.1,3.4.1,-0.996545338692935
6.2.1,3.4.2,0.996545338692935
6.2.1,3.6.1,0.996545338692935
6.2.1,3.8.1,-0.996545338692935
6.5.1,6.2.1,-0.996545338692936
4.3.1,1.4.1,0.996579300581946
1.4.1,3.3.2,-0.996607356219654
2.2.2,3.3.2,-0.996851857847393
17.1.1,3.3.2,-0.996942608590472
6.2.1,1.4.1,0.996964887228363
2.2.2,17.1.1,0.997059738031059
2.2.2,15.5.1,-0.997578599552886
4.3.1,2.2.2,0.997587233063139
15.5.1,17.1.1,-0.997602956812311
2.2.2,1.2.1,-0.997685026250974
2.2.2,16.3.2,-0.997685026250974
2.2.2,3.4.1,-0.997685026250976
2.2.2,3.4.2,0.997685026250976
2.2.2,3.6.1,0.997685026250976
3.8.1,2.2.2,-0.997685026250976
3.d.2,2.2.2,0.997685026250976
6.5.1,2.2.2,-0.997685026250976
6.2.1,2.2.2,0.997861755698986
6.6.1,6.4.1,0.997876512426866
3.2.1,17.1.1,0.997884793416083
7.1.2,15.5.1,-0.998029366710662
7.1.2,2.2.2,0.998167822226746
7.1.2,17.1.1,0.998183030384495
7.1.2,3.2.2,0.998232790755656
