"","Var1","Var2","value","abs","tie"
"1700","11.b.2","3.2.1",-0.914747822125887,0.914747822125887,0
"1701","2.2.1","3.2.1",-0.66072914108884,0.66072914108884,0
"1702","9.5.1","3.2.1",0.882335491584969,0.882335491584969,1
"1703","1.3.1","3.2.1",-0.982003961867716,0.982003961867716,0
"1704","12.a.1","3.2.1",-0.964204362652215,0.964204362652215,0
"1705","7.a.1","3.2.1",0.63521969604761,0.63521969604761,1
"1706","17.17.1","3.2.1",-0.766522722330389,0.766522722330389,0
"1707","3.4.2","3.2.1",-0.998343652714288,0.998343652714288,0
"1708","1.5.3","3.2.1",-0.761445494772216,0.761445494772216,0
"1709","14.7.1","3.2.1",0.99686702700892,0.99686702700892,1
"1710","17.13.1","3.2.1",-0.901347112535688,0.901347112535688,0
"1711","3.2.1","3.2.1",1,1,1
"1712","13.1.3","1.5.2",0.64617659370806,0.64617659370806,1
"1713","13.1.2","1.5.2",0.0937491927470044,0.0937491927470044,0
"1714","8.8.2","1.5.2",0.510179860942416,0.510179860942416,1
"1715","17.9.1","1.5.2",0.222303822885112,0.222303822885112,0
"1716","13.1.1","1.5.2",0.949031336129982,0.949031336129982,1
"1717","6.1.1","1.5.2",-0.453081535982177,0.453081535982177,0
"1718","3.b.1","1.5.2",-0.482831195954105,0.482831195954105,0
"1719","11.6.2","1.5.2",-0.561867981605705,0.561867981605705,0
"1720","10.4.1","1.5.2",-0.426420229535817,0.426420229535817,0
"1721","6.5.1","1.5.2",0.52901841457214,0.52901841457214,1
"1722","1.a.2","1.5.2",-0.449728667749351,0.449728667749351,0
"1723","4.2.2","1.5.2",0.559565591469285,0.559565591469285,1
"1724","7.1.1","1.5.2",-0.502200396689915,0.502200396689915,0
"1725","7.3.1","1.5.2",0.435760963985134,0.435760963985134,0
"1726","3.9.3","1.5.2",-0.529018414572124,0.529018414572124,0
"1727","7.1.2","1.5.2",0.546542692021337,0.546542692021337,1
"1728","17.8.1","1.5.2",0.536238048082983,0.536238048082983,1
"1729","11.5.1","1.5.2",0.949031336129982,0.949031336129982,1
"1730","4.5.1","1.5.2",0.0616455261695259,0.0616455261695259,0
"1731","6.2.1","1.5.2",-0.530465338673922,0.530465338673922,0
"1732","11.5.2","1.5.2",0.940757975157544,0.940757975157544,1
"1733","12.4.2","1.5.2",0.0157132551646692,0.0157132551646692,0
"1734","4.3.1","1.5.2",-0.568692600433164,0.568692600433164,0
"1735","7.2.1","1.5.2",-0.404682849351084,0.404682849351084,0
"1736","2.a.1","1.5.2",-0.47467226078695,0.47467226078695,0
"1737","6.4.2","1.5.2",0.46161618412285,0.46161618412285,0
"1738","6.6.1","1.5.2",-0.443095764511298,0.443095764511298,0
"1739","3.8.1","1.5.2",0.529018414572151,0.529018414572151,1
"1740","10.5.1","1.5.2",0.0975900624717076,0.0975900624717076,0
"1741","6.4.1","1.5.2",-0.520942902431212,0.520942902431212,0
"1742","10.7.3","1.5.2",0.0842677179496177,0.0842677179496177,0
"1743","11.1.1","1.5.2",-0.492070122524612,0.492070122524612,0
"1744","14.b.1","1.5.2",0.529018414572141,0.529018414572141,1
"1745","2.c.1","1.5.2",-0.423894907552926,0.423894907552926,0
"1746","14.1.1","1.5.2",-0.442581747329938,0.442581747329938,0
"1747","12.c.1","1.5.2",0.534480091595389,0.534480091595389,1
"1748","11.b.1","1.5.2",0.0937491927470044,0.0937491927470044,0
"1749","2.2.2","1.5.2",0.666823875555173,0.666823875555173,1
"1750","9.5.2","1.5.2",-0.411338686704426,0.411338686704426,0
"1751","3.4.1","1.5.2",0.598124742517132,0.598124742517132,1
"1752","15.5.1","1.5.2",-0.515060058096879,0.515060058096879,0
"1753","8.3.1","1.5.2",-0.0492543802785458,0.0492543802785458,0
"1754","1.5.4","1.5.2",0.64617659370806,0.64617659370806,1
"1755","8.1.1","1.5.2",-0.107649121742548,0.107649121742548,0
"1756","3.6.1","1.5.2",-0.529018414572135,0.529018414572135,0
"1757","16.6.1","1.5.2",0.811017544945942,0.811017544945942,1
"1758","11.b.2","1.5.2",0.64617659370806,0.64617659370806,1
"1759","2.2.1","1.5.2",0.733283850531839,0.733283850531839,1
"1760","9.5.1","1.5.2",-0.363448942169737,0.363448942169737,0
"1761","1.3.1","1.5.2",0.594205289447953,0.594205289447953,1
"1762","12.a.1","1.5.2",0.524007759398075,0.524007759398075,1
"1763","7.a.1","1.5.2",-0.00798064373807319,0.00798064373807319,0
"1764","17.17.1","1.5.2",0.84458549633366,0.84458549633366,1
"1765","3.4.2","1.5.2",0.529018414572147,0.529018414572147,1
"1766","1.5.3","1.5.2",0.0937491927470044,0.0937491927470044,0
"1767","14.7.1","1.5.2",-0.527525144577409,0.527525144577409,0
"1768","17.13.1","1.5.2",0.766217505184697,0.766217505184697,1
"1769","3.2.1","1.5.2",-0.51833834752674,0.51833834752674,0
"1770","1.5.2","1.5.2",1,1,1
"1771","13.1.3","9.1.2",-0.943600477120019,0.943600477120019,0
"1772","13.1.2","9.1.2",-0.725387695473124,0.725387695473124,0
"1773","8.8.2","9.1.2",-0.924372472707553,0.924372472707553,0
"1774","17.9.1","9.1.2",0.0526430258644221,0.0526430258644221,0
"1775","13.1.1","9.1.2",-0.596586040870359,0.596586040870359,0
"1776","6.1.1","9.1.2",0.947470703178164,0.947470703178164,1
"1777","3.b.1","9.1.2",0.968842399063826,0.968842399063826,1
"1778","11.6.2","9.1.2",0.921803921500315,0.921803921500315,1
"1779","10.4.1","9.1.2",0.862125156877483,0.862125156877483,1
"1780","6.5.1","9.1.2",-0.969909521925894,0.969909521925894,0
"1781","1.a.2","9.1.2",0.893782046883794,0.893782046883794,1
"1782","4.2.2","9.1.2",-0.908506999732406,0.908506999732406,0
"1783","7.1.1","9.1.2",0.917233937149625,0.917233937149625,1
"1784","7.3.1","9.1.2",-0.874449332242974,0.874449332242974,0
"1785","3.9.3","9.1.2",0.969909521925896,0.969909521925896,1
"1786","7.1.2","9.1.2",-0.958473714625473,0.958473714625473,0
"1787","17.8.1","9.1.2",-0.962373477459268,0.962373477459268,0
"1788","11.5.1","9.1.2",-0.596586040870359,0.596586040870359,0
"1789","4.5.1","9.1.2",0.195019961712729,0.195019961712729,0
"1790","6.2.1","9.1.2",0.943569011512692,0.943569011512692,1
"1791","11.5.2","9.1.2",-0.60858084582705,0.60858084582705,0
"1792","12.4.2","9.1.2",0.147544456246216,0.147544456246216,0
"1793","4.3.1","9.1.2",0.937349920015828,0.937349920015828,1
"1794","7.2.1","9.1.2",0.918452644505771,0.918452644505771,1
"1795","2.a.1","9.1.2",0.971633292324598,0.971633292324598,1
"1796","6.4.2","9.1.2",-0.9299804375624,0.9299804375624,0
"1797","6.6.1","9.1.2",0.976739284292708,0.976739284292708,1
"1798","3.8.1","9.1.2",-0.969909521925898,0.969909521925898,0
"1799","10.5.1","9.1.2",0.682301958765163,0.682301958765163,1
"1800","6.4.1","9.1.2",0.974453455484404,0.974453455484404,1
"1801","10.7.3","9.1.2",-0.647911311658308,0.647911311658308,0
"1802","11.1.1","9.1.2",0.975747134688597,0.975747134688597,1
"1803","14.b.1","9.1.2",-0.969909521925895,0.969909521925895,0
"1804","2.c.1","9.1.2",0.375661171109221,0.375661171109221,0
"1805","14.1.1","9.1.2",0.893850481035499,0.893850481035499,1
"1806","12.c.1","9.1.2",-0.968384616595103,0.968384616595103,0
"1807","11.b.1","9.1.2",-0.725387695473124,0.725387695473124,0
"1808","2.2.2","9.1.2",-0.876532497118991,0.876532497118991,0
"1809","9.5.2","9.1.2",0.754205776083888,0.754205776083888,1
"1810","3.4.1","9.1.2",-0.943998862318441,0.943998862318441,0
"1811","15.5.1","9.1.2",0.974797029648172,0.974797029648172,1
"1812","8.3.1","9.1.2",0.498335000804376,0.498335000804376,0
"1813","1.5.4","9.1.2",-0.943600477120019,0.943600477120019,0
"1814","8.1.1","9.1.2",0.0215884465382224,0.0215884465382224,0
"1815","3.6.1","9.1.2",0.9699095219259,0.9699095219259,1
"1816","16.6.1","9.1.2",-0.45555207249606,0.45555207249606,0
"1817","11.b.2","9.1.2",-0.943600477120019,0.943600477120019,0
"1818","2.2.1","9.1.2",-0.614663857051245,0.614663857051245,0
"1819","9.5.1","9.1.2",0.900565510877611,0.900565510877611,1
"1820","1.3.1","9.1.2",-0.954479415061587,0.954479415061587,0
"1821","12.a.1","9.1.2",-0.96951629489956,0.96951629489956,0
"1822","7.a.1","9.1.2",0.598218114420222,0.598218114420222,1
"1823","17.17.1","9.1.2",-0.76866848870983,0.76866848870983,0
"1824","3.4.2","9.1.2",-0.969909521925896,0.969909521925896,0
"1825","1.5.3","9.1.2",-0.725387695473124,0.725387695473124,0
"1826","14.7.1","9.1.2",0.973709493145728,0.973709493145728,1
"1827","17.13.1","9.1.2",-0.89364012851912,0.89364012851912,0
"1828","3.2.1","9.1.2",0.974062546165089,0.974062546165089,1
"1829","1.5.2","9.1.2",-0.5086961800623,0.5086961800623,0
"1830","9.1.2","9.1.2",1,1,1
"1831","13.1.3","15.1.1",-0.920745638172051,0.920745638172051,0
"1832","13.1.2","15.1.1",-0.763960861211977,0.763960861211977,0
"1833","8.8.2","15.1.1",-0.986471474548764,0.986471474548764,0
"1834","17.9.1","15.1.1",0.0706321350014158,0.0706321350014158,0
"1835","13.1.1","15.1.1",-0.612723652865342,0.612723652865342,0
"1836","6.1.1","15.1.1",0.969087086202522,0.969087086202522,1
"1837","3.b.1","15.1.1",0.974931193471322,0.974931193471322,1
"1838","11.6.2","15.1.1",0.958082229569619,0.958082229569619,1
"1839","10.4.1","15.1.1",0.843271497624069,0.843271497624069,1
"1840","6.5.1","15.1.1",-0.99999999999255,0.99999999999255,0
"1841","1.a.2","15.1.1",0.859483009714403,0.859483009714403,1
"1842","4.2.2","15.1.1",-0.95035765030808,0.95035765030808,0
"1843","7.1.1","15.1.1",0.940965723351909,0.940965723351909,1
"1844","7.3.1","15.1.1",-0.823201425324249,0.823201425324249,0
"1845","3.9.3","15.1.1",0.99999999999255,0.99999999999255,1
"1846","7.1.2","15.1.1",-0.99682278505289,0.99682278505289,0
"1847","17.8.1","15.1.1",-0.998244395827736,0.998244395827736,0
"1848","11.5.1","15.1.1",-0.612723652865342,0.612723652865342,0
"1849","4.5.1","15.1.1",0.226091469724472,0.226091469724472,0
"1850","6.2.1","15.1.1",0.938699901375237,0.938699901375237,1
"1851","11.5.2","15.1.1",-0.679620931413243,0.679620931413243,0
"1852","12.4.2","15.1.1",0.235054445965431,0.235054445965431,0
"1853","4.3.1","15.1.1",0.962379008399277,0.962379008399277,1
"1854","7.2.1","15.1.1",0.866758807059108,0.866758807059108,1
"1855","2.a.1","15.1.1",0.938846826488305,0.938846826488305,1
"1856","6.4.2","15.1.1",-0.930259841004529,0.930259841004529,0
"1857","6.6.1","15.1.1",0.990017432393721,0.990017432393721,1
"1858","3.8.1","15.1.1",-0.99999999999255,0.99999999999255,0
"1859","10.5.1","15.1.1",0.655842762354093,0.655842762354093,1
"1860","6.4.1","15.1.1",0.999163773775202,0.999163773775202,1
"1861","10.7.3","15.1.1",-0.486759557172551,0.486759557172551,0
"1862","11.1.1","15.1.1",0.978491875218603,0.978491875218603,1
"1863","14.b.1","15.1.1",-0.999999999992549,0.999999999992549,0
"1864","2.c.1","15.1.1",0.459639867325302,0.459639867325302,0
"1865","14.1.1","15.1.1",0.854586472602911,0.854586472602911,1
"1866","12.c.1","15.1.1",-0.996034502593391,0.996034502593391,0
"1867","11.b.1","15.1.1",-0.763960861211977,0.763960861211977,0
"1868","2.2.2","15.1.1",-0.93299062620133,0.93299062620133,0
"1869","9.5.2","15.1.1",0.843671074288727,0.843671074288727,1
"1870","3.4.1","15.1.1",-0.986104842088162,0.986104842088162,0
"1871","15.5.1","15.1.1",0.99740272794447,0.99740272794447,1
"1872","8.3.1","15.1.1",0.46635334952223,0.46635334952223,0
"1873","1.5.4","15.1.1",-0.920745638172051,0.920745638172051,0
"1874","8.1.1","15.1.1",-0.0410775764376998,0.0410775764376998,0
"1875","3.6.1","15.1.1",0.99999999999255,0.99999999999255,1
"1876","16.6.1","15.1.1",-0.463638385737433,0.463638385737433,0
"1877","11.b.2","15.1.1",-0.920745638172051,0.920745638172051,0
"1878","2.2.1","15.1.1",-0.6853590808974,0.6853590808974,0
"1879","9.5.1","15.1.1",0.865552912182899,0.865552912182899,1
"1880","1.3.1","15.1.1",-0.990333634382908,0.990333634382908,0
"1881","12.a.1","15.1.1",-0.957977878221221,0.957977878221221,0
"1882","7.a.1","15.1.1",0.611547181571978,0.611547181571978,1
"1883","17.17.1","15.1.1",-0.768450438566031,0.768450438566031,0
"1884","3.4.2","15.1.1",-0.99999999999255,0.99999999999255,0
"1885","1.5.3","15.1.1",-0.763960861211977,0.763960861211977,0
"1886","14.7.1","15.1.1",0.997668933241278,0.997668933241278,1
"1887","17.13.1","15.1.1",-0.897863355052401,0.897863355052401,0
"1888","3.2.1","15.1.1",0.998343674102284,0.998343674102284,1
"1889","1.5.2","15.1.1",-0.529018584088015,0.529018584088015,0
"1890","9.1.2","15.1.1",0.969909581110071,0.969909581110071,1
"1891","15.1.1","15.1.1",1,1,1
"1892","13.1.3","16.2.2",-0.91506505791405,0.91506505791405,0
"1893","13.1.2","16.2.2",-0.782917175313087,0.782917175313087,0
"1894","8.8.2","16.2.2",-0.932976317966173,0.932976317966173,0
"1895","17.9.1","16.2.2",0.0929046335804351,0.0929046335804351,0
"1896","13.1.1","16.2.2",-0.507390202925222,0.507390202925222,0
"1897","6.1.1","16.2.2",0.966109152459069,0.966109152459069,1
"1898","3.b.1","16.2.2",0.973346101036657,0.973346101036657,1
"1899","11.6.2","16.2.2",0.925434728917053,0.925434728917053,1
"1900","10.4.1","16.2.2",0.848052700263997,0.848052700263997,1
"1901","6.5.1","16.2.2",-0.969495461097484,0.969495461097484,0
"1902","1.a.2","16.2.2",0.884729122899907,0.884729122899907,1
"1903","4.2.2","16.2.2",-0.891603278656852,0.891603278656852,0
"1904","7.1.1","16.2.2",0.91782593039797,0.91782593039797,1
"1905","7.3.1","16.2.2",-0.88826335925196,0.88826335925196,0
"1906","3.9.3","16.2.2",0.969495461097487,0.969495461097487,1
"1907","7.1.2","16.2.2",-0.955966424508688,0.955966424508688,0
"1908","17.8.1","16.2.2",-0.964206612406335,0.964206612406335,0
"1909","11.5.1","16.2.2",-0.507390202925222,0.507390202925222,0
"1910","4.5.1","16.2.2",0.179662976594879,0.179662976594879,0
"1911","6.2.1","16.2.2",0.9402322836506,0.9402322836506,1
"1912","11.5.2","16.2.2",-0.541566498398617,0.541566498398617,0
"1913","12.4.2","16.2.2",0.152459844997954,0.152459844997954,0
"1914","4.3.1","16.2.2",0.942763390371013,0.942763390371013,1
"1915","7.2.1","16.2.2",0.91026805777269,0.91026805777269,1
"1916","2.a.1","16.2.2",0.960725174058092,0.960725174058092,1
"1917","6.4.2","16.2.2",-0.931643026171835,0.931643026171835,0
"1918","6.6.1","16.2.2",0.983316506058251,0.983316506058251,1
"1919","3.8.1","16.2.2",-0.969495461097484,0.969495461097484,0
"1920","10.5.1","16.2.2",0.757453612778874,0.757453612778874,1
"1921","6.4.1","16.2.2",0.974345207911788,0.974345207911788,1
"1922","10.7.3","16.2.2",-0.651476306668488,0.651476306668488,0
"1923","11.1.1","16.2.2",0.981448160820017,0.981448160820017,1
"1924","14.b.1","16.2.2",-0.969495461097483,0.969495461097483,0
"1925","2.c.1","16.2.2",0.384637503614131,0.384637503614131,0
"1926","14.1.1","16.2.2",0.899510792876272,0.899510792876272,1
"1927","12.c.1","16.2.2",-0.970943929439262,0.970943929439262,0
"1928","11.b.1","16.2.2",-0.782917175313087,0.782917175313087,0
"1929","2.2.2","16.2.2",-0.872623522494636,0.872623522494636,0
"1930","9.5.2","16.2.2",0.749344905028069,0.749344905028069,1
"1931","3.4.1","16.2.2",-0.938374814258385,0.938374814258385,0
"1932","15.5.1","16.2.2",0.977061803837727,0.977061803837727,1
"1933","8.3.1","16.2.2",0.501631301211337,0.501631301211337,1
"1934","1.5.4","16.2.2",-0.91506505791405,0.91506505791405,0
"1935","8.1.1","16.2.2",0.0458526307430635,0.0458526307430635,0
"1936","3.6.1","16.2.2",0.969495461097488,0.969495461097488,1
"1937","16.6.1","16.2.2",-0.366437613415883,0.366437613415883,0
"1938","11.b.2","16.2.2",-0.91506505791405,0.91506505791405,0
"1939","2.2.1","16.2.2",-0.552601103043115,0.552601103043115,0
"1940","9.5.1","16.2.2",0.907808706909642,0.907808706909642,1
"1941","1.3.1","16.2.2",-0.9437789019862,0.9437789019862,0
"1942","12.a.1","16.2.2",-0.97150014777889,0.97150014777889,0
"1943","7.a.1","16.2.2",0.603286984899707,0.603286984899707,1
"1944","17.17.1","16.2.2",-0.720455854378791,0.720455854378791,0
"1945","3.4.2","16.2.2",-0.969495461097483,0.969495461097483,0
"1946","1.5.3","16.2.2",-0.782917175313087,0.782917175313087,0
"1947","14.7.1","16.2.2",0.970844496928337,0.970844496928337,1
"1948","17.13.1","16.2.2",-0.859675846887204,0.859675846887204,0
"1949","3.2.1","16.2.2",0.974157669847418,0.974157669847418,1
"1950","1.5.2","16.2.2",-0.418492568299735,0.418492568299735,0
"1951","9.1.2","16.2.2",0.990848029638676,0.990848029638676,1
"1952","15.1.1","16.2.2",0.969495559987944,0.969495559987944,1
"1953","16.2.2","16.2.2",1,1,1
"1954","13.1.3","3.2.2",0.92097933641809,0.92097933641809,1
"1955","13.1.2","3.2.2",0.773459655230662,0.773459655230662,1
"1956","8.8.2","3.2.2",0.986945781262381,0.986945781262381,1
"1957","17.9.1","3.2.2",-0.059456761706037,0.059456761706037,0
"1958","13.1.1","3.2.2",0.613431812039333,0.613431812039333,1
"1959","6.1.1","3.2.2",-0.968725320339297,0.968725320339297,0
"1960","3.b.1","3.2.2",-0.974653262888545,0.974653262888545,0
"1961","11.6.2","3.2.2",-0.960003039209729,0.960003039209729,0
"1962","10.4.1","3.2.2",-0.833463382678137,0.833463382678137,0
"1963","6.5.1","3.2.2",0.999593310383046,0.999593310383046,1
"1964","1.a.2","3.2.2",-0.860682104696954,0.860682104696954,0
"1965","4.2.2","3.2.2",0.950100816071021,0.950100816071021,1
"1966","7.1.1","3.2.2",-0.945894632837959,0.945894632837959,0
"1967","7.3.1","3.2.2",0.830769377553284,0.830769377553284,1
"1968","3.9.3","3.2.2",-0.999593310383047,0.999593310383047,0
"1969","7.1.2","3.2.2",0.996385698956513,0.996385698956513,1
"1970","17.8.1","3.2.2",0.99922667435386,0.99922667435386,1
"1971","11.5.1","3.2.2",0.613431812039333,0.613431812039333,1
"1972","4.5.1","3.2.2",-0.215518276541483,0.215518276541483,0
"1973","6.2.1","3.2.2",-0.937255569298366,0.937255569298366,0
"1974","11.5.2","3.2.2",0.684688314411666,0.684688314411666,1
"1975","12.4.2","3.2.2",-0.216826911589221,0.216826911589221,0
"1976","4.3.1","3.2.2",-0.966530690858491,0.966530690858491,0
"1977","7.2.1","3.2.2",-0.865015280110162,0.865015280110162,0
"1978","2.a.1","3.2.2",-0.940184343040439,0.940184343040439,0
"1979","6.4.2","3.2.2",0.933041688979386,0.933041688979386,1
"1980","6.6.1","3.2.2",-0.989568126303162,0.989568126303162,0
"1981","3.8.1","3.2.2",0.999593310383046,0.999593310383046,1
"1982","10.5.1","3.2.2",-0.663454636997692,0.663454636997692,0
"1983","6.4.1","3.2.2",-0.998502962492886,0.998502962492886,0
"1984","10.7.3","3.2.2",0.489875565805112,0.489875565805112,0
"1985","11.1.1","3.2.2",-0.979822907358195,0.979822907358195,0
"1986","14.b.1","3.2.2",0.999593310383046,0.999593310383046,1
"1987","2.c.1","3.2.2",-0.467661113887003,0.467661113887003,0
"1988","14.1.1","3.2.2",-0.857547670640052,0.857547670640052,0
"1989","12.c.1","3.2.2",0.997102922710075,0.997102922710075,1
"1990","11.b.1","3.2.2",0.773459655230662,0.773459655230662,1
"1991","2.2.2","3.2.2",0.939023455534754,0.939023455534754,1
"1992","9.5.2","3.2.2",-0.838317968375759,0.838317968375759,0
"1993","3.4.1","3.2.2",0.988189576188849,0.988189576188849,1
"1994","15.5.1","3.2.2",-0.997248621265473,0.997248621265473,0
"1995","8.3.1","3.2.2",-0.447099704485137,0.447099704485137,0
"1996","1.5.4","3.2.2",0.92097933641809,0.92097933641809,1
"1997","8.1.1","3.2.2",0.0159282721205537,0.0159282721205537,0
"1998","3.6.1","3.2.2",-0.999593310383046,0.999593310383046,0
"1999","16.6.1","3.2.2",0.46062676989386,0.46062676989386,0
"2000","11.b.2","3.2.2",0.92097933641809,0.92097933641809,1
"2001","2.2.1","3.2.2",0.678286887338869,0.678286887338869,1
"2002","9.5.1","3.2.2",-0.85858120435316,0.85858120435316,0
"2003","1.3.1","3.2.2",0.989921907117285,0.989921907117285,1
"2004","12.a.1","3.2.2",0.963443865421231,0.963443865421231,1
"2005","7.a.1","3.2.2",-0.599946940416561,0.599946940416561,0
"2006","17.17.1","3.2.2",0.778109506530459,0.778109506530459,1
"2007","3.4.2","3.2.2",0.999593310383046,0.999593310383046,1
"2008","1.5.3","3.2.2",0.773459655230662,0.773459655230662,1
"2009","14.7.1","3.2.2",-0.996930454591675,0.996930454591675,0
"2010","17.13.1","3.2.2",0.900427083059565,0.900427083059565,1
"2011","3.2.1","3.2.2",-0.997735458652236,0.997735458652236,0
"2012","1.5.2","3.2.2",0.534417239166595,0.534417239166595,1
"2013","9.1.2","3.2.2",-0.969499721589542,0.969499721589542,0
"2014","15.1.1","3.2.2",-0.999593364860418,0.999593364860418,0
"2015","16.2.2","3.2.2",-0.969834510587198,0.969834510587198,0
"2016","3.2.2","3.2.2",1,1,1
"2017","13.1.3","17.4.1",-0.133160462628738,0.133160462628738,0
"2018","13.1.2","17.4.1",-0.112325429499102,0.112325429499102,0
"2019","8.8.2","17.4.1",-0.0552426376720064,0.0552426376720064,0
"2020","17.9.1","17.4.1",-0.298237288762446,0.298237288762446,0
"2021","13.1.1","17.4.1",-0.128207064616354,0.128207064616354,0
"2022","6.1.1","17.4.1",0.148899161352505,0.148899161352505,0
"2023","3.b.1","17.4.1",0.102525917060407,0.102525917060407,0
"2024","11.6.2","17.4.1",0.355647931341062,0.355647931341062,0
"2025","10.4.1","17.4.1",0.395509711777753,0.395509711777753,0
"2026","6.5.1","17.4.1",-0.116263964645484,0.116263964645484,0
"2027","1.a.2","17.4.1",0.344881260293232,0.344881260293232,0
"2028","4.2.2","17.4.1",-0.274575194342299,0.274575194342299,0
"2029","7.1.1","17.4.1",-0.0277561948826786,0.0277561948826786,0
"2030","7.3.1","17.4.1",-0.0598363592374617,0.0598363592374617,0
"2031","3.9.3","17.4.1",0.116263964645469,0.116263964645469,0
"2032","7.1.2","17.4.1",-0.163970748390305,0.163970748390305,0
"2033","17.8.1","17.4.1",-0.1040867639005,0.1040867639005,0
"2034","11.5.1","17.4.1",-0.128207064616354,0.128207064616354,0
"2035","4.5.1","17.4.1",-0.690148998585897,0.690148998585897,0
"2036","6.2.1","17.4.1",0.318082730946334,0.318082730946334,0
"2037","11.5.2","17.4.1",-0.265700109742186,0.265700109742186,0
"2038","12.4.2","17.4.1",-0.211919681240791,0.211919681240791,0
"2039","4.3.1","17.4.1",0.31079092940105,0.31079092940105,0
"2040","7.2.1","17.4.1",0.195222087073406,0.195222087073406,0
"2041","2.a.1","17.4.1",0.103368737569558,0.103368737569558,0
"2042","6.4.2","17.4.1",-0.0932045858547525,0.0932045858547525,0
"2043","6.6.1","17.4.1",0.127234784212714,0.127234784212714,0
"2044","3.8.1","17.4.1",-0.116263964645476,0.116263964645476,0
"2045","10.5.1","17.4.1",0.0652872970981286,0.0652872970981286,0
"2046","6.4.1","17.4.1",0.117268439297622,0.117268439297622,0
"2047","10.7.3","17.4.1",-0.165547590249814,0.165547590249814,0
"2048","11.1.1","17.4.1",0.0450276298260924,0.0450276298260924,0
"2049","14.b.1","17.4.1",-0.116263964645472,0.116263964645472,0
"2050","2.c.1","17.4.1",0.0945177161935375,0.0945177161935375,0
"2051","14.1.1","17.4.1",0.523854369115782,0.523854369115782,1
"2052","12.c.1","17.4.1",-0.10702659897594,0.10702659897594,0
"2053","11.b.1","17.4.1",-0.112325429499102,0.112325429499102,0
"2054","2.2.2","17.4.1",-0.115321808528071,0.115321808528071,0
"2055","9.5.2","17.4.1",-0.194344534766881,0.194344534766881,0
"2056","3.4.1","17.4.1",-0.129713027126666,0.129713027126666,0
"2057","15.5.1","17.4.1",0.0864297154099896,0.0864297154099896,0
"2058","8.3.1","17.4.1",0.0107045008919271,0.0107045008919271,0
"2059","1.5.4","17.4.1",-0.133160462628738,0.133160462628738,0
"2060","8.1.1","17.4.1",-0.0721419018602812,0.0721419018602812,0
"2061","3.6.1","17.4.1",0.116263964645478,0.116263964645478,0
"2062","16.6.1","17.4.1",0.113192689764557,0.113192689764557,0
"2063","11.b.2","17.4.1",-0.133160462628738,0.133160462628738,0
"2064","2.2.1","17.4.1",0.0575151101271976,0.0575151101271976,0
"2065","9.5.1","17.4.1",0.111358877279053,0.111358877279053,0
"2066","1.3.1","17.4.1",-0.133259365472819,0.133259365472819,0
"2067","12.a.1","17.4.1",-0.129830920560322,0.129830920560322,0
"2068","7.a.1","17.4.1",-0.486565070663436,0.486565070663436,0
"2069","17.17.1","17.4.1",-0.206584775061302,0.206584775061302,0
"2070","3.4.2","17.4.1",-0.116263964645477,0.116263964645477,0
"2071","1.5.3","17.4.1",-0.112325429499102,0.112325429499102,0
"2072","14.7.1","17.4.1",0.15174195399611,0.15174195399611,0
"2073","17.13.1","17.4.1",-0.0780331219931255,0.0780331219931255,0
"2074","3.2.1","17.4.1",0.110277441445018,0.110277441445018,0
"2075","1.5.2","17.4.1",-0.30507909630172,0.30507909630172,0
"2076","9.1.2","17.4.1",0.161796804772268,0.161796804772268,0
"2077","15.1.1","17.4.1",0.116264684175419,0.116264684175419,0
"2078","16.2.2","17.4.1",0.138684519946,0.138684519946,0
"2079","3.2.2","17.4.1",-0.121431873826474,0.121431873826474,0
"2080","17.4.1","17.4.1",1,1,1
"2081","13.1.3","1.5.1",0.72115194730641,0.72115194730641,1
"2082","13.1.2","1.5.1",0.0951104478552621,0.0951104478552621,0
"2083","8.8.2","1.5.1",0.6046155751781,0.6046155751781,1
"2084","17.9.1","1.5.1",-0.0117468784293472,0.0117468784293472,0
"2085","13.1.1","1.5.1",1,1,1
"2086","6.1.1","1.5.1",-0.532813626224805,0.532813626224805,0
"2087","3.b.1","1.5.1",-0.599903330915985,0.599903330915985,0
"2088","11.6.2","1.5.1",-0.599608613689701,0.599608613689701,0
"2089","10.4.1","1.5.1",-0.525010736001405,0.525010736001405,0
"2090","6.5.1","1.5.1",0.612724107289187,0.612724107289187,1
"2091","1.a.2","1.5.1",-0.562699654361321,0.562699654361321,0
"2092","4.2.2","1.5.1",0.608199719110551,0.608199719110551,1
"2093","7.1.1","1.5.1",-0.57694234431193,0.57694234431193,0
"2094","7.3.1","1.5.1",0.487322187148765,0.487322187148765,0
"2095","3.9.3","1.5.1",-0.612724107289178,0.612724107289178,0
"2096","7.1.2","1.5.1",0.613892326459362,0.613892326459362,1
"2097","17.8.1","1.5.1",0.611411726643067,0.611411726643067,1
"2098","11.5.1","1.5.1",1,1,1
"2099","4.5.1","1.5.1",-0.120794435469322,0.120794435469322,0
"2100","6.2.1","1.5.1",-0.614385311995794,0.614385311995794,0
"2101","11.5.2","1.5.1",0.900184418127082,0.900184418127082,1
"2102","12.4.2","1.5.1",-0.0884951357058876,0.0884951357058876,0
"2103","4.3.1","1.5.1",-0.597777597821815,0.597777597821815,0
"2104","7.2.1","1.5.1",-0.545497502110633,0.545497502110633,0
"2105","2.a.1","1.5.1",-0.588052162511996,0.588052162511996,0
