,UniqueID,Goal,Target,Indicator,SeriesCode
4303,SG_INT_MBRDEV                         IFC,16.0,16.8,16.8.1,SG_INT_MBRDEV
4304,SG_INT_MBRDEV                         WTO,16.0,16.8,16.8.1,SG_INT_MBRDEV
4305,SG_INT_MBRDEV                         UNGA,16.0,16.8,16.8.1,SG_INT_MBRDEV
4306,SG_INT_MBRDEV                         WTO,16.0,16.8,16.8.1,SG_INT_MBRDEV
4307,SG_INT_MBRDEV                         IFC,16.0,16.8,16.8.1,SG_INT_MBRDEV
4308,SG_INT_MBRDEV                         IBRD,16.0,16.8,16.8.1,SG_INT_MBRDEV
4309,SG_INT_MBRDEV                         IMF,16.0,16.8,16.8.1,SG_INT_MBRDEV
4310,SG_INT_VRTDEV                         WTO,16.0,16.8,16.8.1,SG_INT_VRTDEV
4311,SG_INT_VRTDEV                         IMF,16.0,16.8,16.8.1,SG_INT_VRTDEV
4312,SG_INT_VRTDEV                         IFC,16.0,16.8,16.8.1,SG_INT_VRTDEV
4313,SG_INT_VRTDEV                         ECOSOC,16.0,16.8,16.8.1,SG_INT_VRTDEV
4314,SG_INT_VRTDEV                         IABD,16.0,16.8,16.8.1,SG_INT_VRTDEV
4315,SG_INT_VRTDEV                         IBRD,16.0,16.8,16.8.1,SG_INT_VRTDEV
4316,SG_INT_VRTDEV                         UNGA,16.0,16.8,16.8.1,SG_INT_VRTDEV
4317,SG_INT_VRTDEV                         IMF,16.0,16.8,16.8.1,SG_INT_VRTDEV
4318,SG_INT_VRTDEV                         IFC,16.0,16.8,16.8.1,SG_INT_VRTDEV
4319,SG_INT_VRTDEV                         WTO,16.0,16.8,16.8.1,SG_INT_VRTDEV
4320,SG_INT_VRTDEV                         IBRD,16.0,16.8,16.8.1,SG_INT_VRTDEV
4321,SG_INT_VRTDEV                         ECOSOC,16.0,16.8,16.8.1,SG_INT_VRTDEV
4322,SG_INT_VRTDEV                         IABD,16.0,16.8,16.8.1,SG_INT_VRTDEV
4323,SG_INT_VRTDEV                         UNGA,16.0,16.8,16.8.1,SG_INT_VRTDEV
4324,SG_INT_VRTDEV                         IMF,16.0,16.8,16.8.1,SG_INT_VRTDEV
4325,SG_INT_VRTDEV                         UNGA,16.0,16.8,16.8.1,SG_INT_VRTDEV
4326,SG_INT_VRTDEV                         IFC,16.0,16.8,16.8.1,SG_INT_VRTDEV
4327,SG_INT_VRTDEV                         IABD,16.0,16.8,16.8.1,SG_INT_VRTDEV
4328,SG_INT_VRTDEV                         IBRD,16.0,16.8,16.8.1,SG_INT_VRTDEV
4329,SG_INT_VRTDEV                         WTO,16.0,16.8,16.8.1,SG_INT_VRTDEV
4330,SG_INT_VRTDEV                         IBRD,16.0,16.8,16.8.1,SG_INT_VRTDEV
4331,SG_INT_VRTDEV                         IMF,16.0,16.8,16.8.1,SG_INT_VRTDEV
4332,SG_INT_VRTDEV                         IFC,16.0,16.8,16.8.1,SG_INT_VRTDEV
4333,SG_INT_VRTDEV                         WTO,16.0,16.8,16.8.1,SG_INT_VRTDEV
4334,SG_INT_VRTDEV                         UNGA,16.0,16.8,16.8.1,SG_INT_VRTDEV
4335,SG_INT_VRTDEV                         IABD,16.0,16.8,16.8.1,SG_INT_VRTDEV
4336,SG_INT_VRTDEV                         IFC,16.0,16.8,16.8.1,SG_INT_VRTDEV
4337,SG_INT_VRTDEV                         WTO,16.0,16.8,16.8.1,SG_INT_VRTDEV
4338,SG_INT_VRTDEV                         IBRD,16.0,16.8,16.8.1,SG_INT_VRTDEV
4339,SG_INT_VRTDEV                         IABD,16.0,16.8,16.8.1,SG_INT_VRTDEV
4340,SG_INT_VRTDEV                         IMF,16.0,16.8,16.8.1,SG_INT_VRTDEV
4341,SG_INT_VRTDEV                         UNGA,16.0,16.8,16.8.1,SG_INT_VRTDEV
4342,SG_INT_VRTDEV                         WTO,16.0,16.8,16.8.1,SG_INT_VRTDEV
4343,SG_INT_VRTDEV                         UNGA,16.0,16.8,16.8.1,SG_INT_VRTDEV
4344,SG_INT_VRTDEV                         IMF,16.0,16.8,16.8.1,SG_INT_VRTDEV
4345,SG_INT_VRTDEV                         IFC,16.0,16.8,16.8.1,SG_INT_VRTDEV
4346,SG_INT_VRTDEV                         IBRD,16.0,16.8,16.8.1,SG_INT_VRTDEV
