Target,1.1,1.2,1.3,1.4,1.5,1.a,10.1,10.4,10.5,10.6,10.7,10.a,10.b,10.c,11.1,11.5,11.6,11.a,11.b,12.1,12.2,12.3,12.4,12.6,12.8,12.a,12.b,12.c,13.1,13.3,14.1,14.4,14.5,14.6,14.7,14.b,15.1,15.2,15.3,15.4,15.5,15.6,15.8,15.9,15.a,15.b,16.1,16.10,16.2,16.3,16.5,16.6,16.7,16.8,16.9,16.a,17.1,17.10,17.12,17.13,17.17,17.18,17.19,17.3,17.4,17.6,17.8,17.9,2.1,2.2,2.3,2.5,2.a,2.b,2.c,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,3.a,3.b,3.c,3.d,4.1,4.2,4.3,4.4,4.5,4.7,4.a,4.b,5.2,5.3,5.5,5.a,5.b,6.2,6.4,6.5,6.6,6.a,6.b,7.1,7.2,7.3,7.a,7.b,8.1,8.10,8.2,8.3,8.4,8.5,8.6,8.8,8.9,8.a,8.b,9.1,9.2,9.3,9.4,9.5,9.a,9.b,9.c
2.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.c,0.27780623262235454,0.5000000000000016,-0.569124314614682,-0.40980057093238403,0.06078676560576853,-0.1264911064067352,,0.43124298947405054,-0.050212152513734655,0.6645939079964468,0.7830323479769605,-0.6563290094300663,-0.5266348941968076,-0.0977172409360214,0.795626648771188,1.0000000000000002,1.0,,-0.3086066999241838,,-0.5725225203169334,,,,,-0.2873594381758415,-0.11731769201708263,0.14606936723556735,0.06078676560576853,,-1.0,,,,-0.33541191066175663,,0.5416305038929365,,,-0.3803601439745188,0.396967981582984,-0.3003987527960122,,,-0.2703448749966877,-0.2703448749966877,,,-0.8711866183941467,-0.9999999999999998,,-0.08451810765072393,,0.6645939079964468,,,0.3368576435593604,0.33888556724499486,0.0539217113381398,0.23430960676205287,-0.2678262427008764,,,-0.5914577957203652,-0.41318365414517216,-0.3499576205765425,-0.4323612101592107,-0.0021391549725769303,0.34744816078451574,1.0,,,-0.5989758376512885,,1.0,0.39108981362278056,0.40744648125896166,0.4709844021053651,-1.0,,1.0,0.05542739954736924,-1.0,,-0.1250199346145913,0.43443971282293,-0.3621807479103362,-0.11742784807525515,-0.7955692527549114,,0.14105132864109798,-1.0,-1.0,,-0.5013444448693329,0.5930141760609318,,,,,-0.054422784077061574,-0.3972733151830383,-0.26672080887446276,,0.7652551463584297,0.4048434612765936,,-0.3858247782266853,0.33497589472804246,0.09219053531060695,-0.10463910000815732,-0.2873594381758415,0.21528456078161215,-0.3379674188048665,0.8018097995808189,0.18072634645220126,-0.5725225203169334,1.0,0.5752572730809739,-0.050030096679577904,-0.2974089582579653,-0.4835816059749154,,-0.30058654708690324,0.3465281604459135,0.8340637011375003,-0.45206318052133737,-0.547144434530905,-0.2698331136148947,0.11791685778833311,-0.5674820992757853
3.1,0.9752729838912899,0.999260081289737,0.4122685160419233,-0.9998238894011791,,-0.12288268422851506,,0.9525499886676831,-0.5118960039894462,0.8461538461538461,-0.2692640967746645,-0.32760260824960463,-0.9411942582740606,-1.0,-1.0,,1.0,,,,-0.8532465017194434,,,,,-0.8963003015194576,-0.8326910724800534,-0.23654897674133837,,,,,,,-0.30027002460927465,,0.740965207851363,,,-0.9956150401901357,0.9993308474043286,,,,-0.5126982303055087,-0.5126982303055087,,,-0.6207659031864132,,,0.6631130937174576,,0.8461538461538461,,,0.9484293418231617,0.15452959238539896,0.35766882748896206,0.5893428817883162,-0.6806194846048126,,,0.35584438175455696,-0.4553030155501591,-0.9429459492436388,-0.9615357490656277,-0.2061944014305791,0.9695174386641471,,,,-0.7170293870740251,,0.39108981362278056,1.0,0.9996198888155516,0.957222555570249,,,,0.9496471369660593,-1.0,,0.8846153846153849,0.6661691467338889,-0.9993026965192067,-0.8944147260890367,-1.0,,0.9929115334868207,-1.0,-1.0,,-1.0,0.7894625491532319,,,,,-0.9154341012179709,-0.9970372134131518,-0.9949066818058072,,,0.9280999092583467,,-0.9257258125993032,0.846372005247709,0.9196366383842904,-0.8694809099945683,-0.8963003015194576,0.6949063534390671,-0.9458592882508879,0.3514276293891145,-1.0,-0.8532465017194434,,0.7818853511931837,0.881862244566707,-0.4841256810536291,-0.640782427751469,,-0.955174159766995,0.931327377557132,-0.3180787382862796,0.20848416261296981,-0.965056503735622,-0.30716940761807293,0.5293373819554483,-0.7908076135133151
3.2,0.9850311114861703,0.9999536367025408,0.4255755789829654,-0.9990609952328098,-0.41170114870923646,0.49560262924127463,,0.9542531022572229,0.012824523942684329,0.8758855983096293,0.09197070415022945,-0.8165868523680265,-0.7959250207722716,0.6250481106144844,-0.8665906207251592,1.0,1.0,,-0.5491539755713809,,-0.8432908597834541,,,,,-0.9544682270141828,-0.6814897477633339,-0.46951416062577783,-0.41170114870923646,,-1.0,,,,0.18154661271657851,,0.9473392595244843,,,-0.9931191501820273,0.9997236689782161,-0.756464809169121,,,-0.29918829255816,-0.29918829255816,,,-0.5995346505804217,1.0,,0.3719012166095187,,0.8758855983096293,,,0.9137246812747627,0.7000967617103667,0.5002712353930499,0.28245643274219423,-0.25988240976390853,,,-0.08304798352253304,-0.3807275608084027,-0.9266148767893454,-0.9563515216288706,-0.15889860029743685,0.9309611870281391,1.0,,,-0.8336043136604178,,0.40744648125896166,0.9996198888155516,1.0,0.9701293860570809,-1.0,,1.0,0.9423271988658243,-1.0,,0.9156839843709018,0.6368769979765507,-0.9966694241332149,-0.9004486516641498,-0.15955472499765758,,0.9968765335191998,-1.0,-1.0,,-0.9944876853984888,0.7199972146347322,,,,,-0.9662246055005345,-0.9965771023538079,-0.9942058450831669,,-0.9274678549987337,0.827128584629068,,-0.9621317589462453,0.8375714688325824,0.9107399199567366,-0.832036882844315,-0.9544682270141828,0.4806476796194884,-0.8635715094584111,0.558840028879101,0.9240297146914284,-0.8432908597834541,-1.0000000000000002,0.8699180073670639,0.7845776268470545,-0.5016366688897749,-0.3229482935967772,,-0.9536211318647025,0.9670816879449781,-0.3558108286003336,-0.16548712610947172,-0.8967520119172346,-0.21406598087661236,0.4858058330183627,-0.9048122355253025
3.3,0.9883247514137867,0.8259207859254231,0.261677015255039,-0.9634754755131382,-0.4562588510350037,0.47406373028093984,,0.8975214566241794,-0.04869350929868652,0.9640621281639628,0.37434324346063846,-0.9192315144349359,-0.7847444202099476,0.39993529167451003,-0.6097759627889455,-1.0,1.0,,-0.4229289992705298,,-0.7492307553339783,,,,,-0.9365189694065725,-0.6416065023676697,-0.6385268923002202,-0.4562588510350037,,1.0000000000000002,,,,0.09008595260671799,,0.9630693627155581,,,-0.9630887053724242,0.96562313230298,-0.4109996533153124,,,-0.305940234755908,-0.305940234755908,,,-0.690566644235744,0.9999999999999998,,0.3844982728921318,,0.9640621281639628,,,0.8633006020676592,0.5034606377994191,0.5241661045768896,0.26896909985147005,-0.24955738325574423,,,-0.15702250761599137,-0.48856963823178107,-0.8492247383609446,-0.8890032686068347,-0.2363446995250385,0.9614912179051313,1.0,,,-0.829650827546875,,0.4709844021053651,0.957222555570249,0.9701293860570809,1.0,-1.0,,1.0,0.8535146175321899,-1.0,,0.8272716061913482,0.6106436029772586,-0.9782314937884022,-0.9061551962806748,-0.2672999456395178,,0.9876102373416702,-1.0,-1.0,,-0.998238284932987,0.6776486431056966,,,,,-0.8946450561058864,-0.9607189763059777,-0.9489513888856996,,-0.948158794462686,0.9018161947188297,,-0.9533215836292309,0.829264774283193,0.9028609189261921,-0.8451918722533108,-0.9365189694065725,0.6066558821387785,-0.9165019489078563,0.48795775992580415,0.6800729517706082,-0.7492307553339783,-1.0,0.8101382765604201,0.509884824855427,-0.6020804474633485,-0.45562940888812126,,-0.9010747843240194,0.9117514450552355,-0.2814084311319882,-0.13227215091427247,-0.8237359133586563,-0.29553844000923407,0.6131720404636943,-0.8973366546494648
3.4,,,,1.0,1.0,-1.0,,,-1.0,-0.9999999999999998,1.0,0.9999999999999998,1.0,-1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,-1.0,,,1.0,-1.0,,,,,,,,,,,1.0,,-0.9999999999999998,,,-1.0,-0.9999999999999998,1.0,-0.9999999999999999,1.0,,,1.0000000000000002,1.0,1.0,1.0,-1.0000000000000002,-1.0,,,,1.0,,-1.0,,-1.0,-1.0,1.0,,-1.0,,,,,1.0,0.9999999999999998,,,,,,,,,-1.0,,,,,1.0000000000000002,1.0,,,,0.9999999999999999,,1.0,,,,1.0,1.0,1.0,-1.0,,,,-1.0,,,-0.9999999999999999,,1.0,-1.0,,,,-1.0,,1.0
3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6,,,,-1.0,-1.0,1.0,,,1.0,1.0,-1.0,-1.0,-1.0,1.0,,,,,-1.0,,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,,,,1.0,,,-1.0,1.0,,,,,,,,,,,-1.0,,1.0,,,1.0,1.0,-1.0,1.0,-1.0,,,-1.0,-1.0,-1.0,-1.0,0.9999999999999998,1.0,,,,-1.0,,1.0,,1.0,1.0,-1.0,,1.0,,,,,-1.0,-1.0,,,,,,,,,1.0,,,,,-1.0,-1.0,,,,-1.0,,-1.0,,,,-1.0,-1.0,-1.0,1.0,,,,1.0,,,1.0,,-1.0,1.0,,,,0.9999999999999999,,-1.0
3.7,0.9183902658069774,0.8660254037844378,1.0,-0.9449111825230676,,-0.14213381090374105,,0.8635060518172721,-0.3254244316449258,0.5,-0.46108396762070397,0.15078540211427807,-0.880467206179839,-1.0,,,1.0,,,,-0.9404608211447968,,,,,-0.9475741559023072,-0.9428090415820638,0.24383210446449982,,,,,,,1.0,,0.3423141753045814,,,-0.9568149586820409,0.9494400314331224,,,,-0.8396511955074475,-0.8396511955074475,,,-1.0,,,0.5510296732600352,,0.5,,,0.9410408105335679,-0.3240207389491896,-0.007200233611496958,0.8222934127279763,-0.7227929651378461,,,0.4481142050310751,-0.9274446817645365,-0.9579069522319708,-0.9177248251409151,0.20311648956546377,0.8828295892956401,,,,-0.4520973495273883,,0.05542739954736924,0.9496471369660593,0.9423271988658243,0.8535146175321899,,,,1.0,-1.0,,1.0000000000000002,0.6735753140545624,-0.9826756439923767,-0.9385638197228469,-1.0000000000000002,,,,-1.0,,,0.7540383182387703,,,,,-0.8939320748861392,-0.9670913609804873,-0.9744460561313488,,,0.8672225224636262,,-0.8164965809277251,0.6467873401896251,0.8724474122520337,-0.8009995294101525,-0.9475741559023072,0.6474262387732985,-0.8648270025684442,0.1592698223464595,,-0.9404608211447968,,0.774825941606795,0.9999827640193145,-0.10814761408717233,-0.34605597345024286,,-0.940899293389458,0.9634364218769176,,0.8249698822433083,,0.1622672470324299,0.8164965809277253,-0.6593588552560598
3.8,-1.0,-1.0,,1.0,,1.0,,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,-1.0,,-1.0,,,1.0,-1.0,,,,1.0,1.0,,,,,,1.0,,-1.0,,,-1.0,-1.0,1.0,-1.0,1.0,,,1.0,1.0,1.0,1.0,-1.0,-1.0,,,,1.0,,-1.0,-1.0,-1.0,-1.0,,,,-1.0,1.0,,-1.0,1.0,1.0,1.0,,,,,,,,-1.0,,,,,1.0,1.0,1.0,,,-1.0,,,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,,1.0,,-1.0,-1.0,-1.0,1.0,,1.0,-1.0,,1.0,,-1.0,,1.0
3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.a,0.926125686988154,0.8660254037844378,,-0.9233805168766387,-0.9271726499455308,0.47368421052631576,,0.5,0.9126633926359095,0.6882472016116853,0.16817961379240162,-0.5856088192709346,0.790059618614807,0.3507108184174398,1.0,,,,,,-0.8669122670599824,,,,,-0.9302200447695737,-0.662266178532522,-0.9252700329467091,-0.9271726499455308,,,,,,0.9543999947349947,,0.7990469010664161,,,-0.915824480712051,0.9106012492631492,,,,-0.16138050811693183,-0.16138050811693183,,,,1.0000000000000002,,-0.8298559055187006,,0.6882472016116853,,,0.17024095280985302,0.28070164871714093,-0.22395050155779972,-0.13577134485413678,-0.22559038053188554,,,-0.3041359421689899,0.39649370935865585,-0.9813234270595388,-0.9324038655063531,0.302606554721145,0.7505683356701917,,,,-0.41813904824366616,,-0.1250199346145913,0.8846153846153849,0.9156839843709018,0.8272716061913482,,,,1.0000000000000002,-1.0,,1.0,-0.6882472016116853,-0.9335983298345889,-1.0,1.0000000000000002,,,,,,-0.7944135775908898,0.2687343028851143,,,,,-0.9790080939890746,-0.9544271444636667,-0.8772147842059022,,-0.9999999999999999,0.5026343088767895,,-0.9271726499455307,0.8965648330754012,0.7543859649122806,-0.9219588565854575,-0.9302200447695737,-0.9288112358880883,-0.46261122759354817,0.3259757151504043,0.9987777546868616,-0.8669122670599824,,0.6614568092371106,0.6598553247634689,0.9999999999999999,0.17861953380431286,,-0.9814668775033984,0.8576130550592734,,-0.7073614206880438,0.924822891809443,0.5140247371662574,,-0.7688897798215022
3.b,0.5772526261001136,-0.8660254037844396,0.9851156174194741,-0.6235477811794194,-0.18687206164818831,0.33073420335460985,,0.6883333617524334,-0.41888003458286516,-0.9999999999999999,-0.42011709750708526,0.8680516230188656,-0.8024716184031899,-0.23362021135876532,-0.977286153581093,,1.0,,-0.18620973068096458,,-0.8656511033245744,,,,,-0.3981472939923464,-0.5486081240616181,0.48463620044439615,-0.18687206164818831,,,,,,-0.4793279027794718,,-0.9147588758044161,,,-0.6308678534107933,0.6270384007705778,0.3333333333333333,,,0.06603857341044209,0.06603857341044209,,,-0.5501393098553998,-1.0,,0.4929026494733536,,-0.9999999999999999,,,0.784041783949742,-0.44315283654760357,0.6631440320304265,0.4524019797016855,-0.30233279100269356,,,0.29203688005203365,-0.23722241699987476,-0.48815868687689606,-0.5597156772374382,-0.4371595226094844,0.6374707769497576,1.0,,,-0.6183724660037787,,0.43443971282293,0.6661691467338889,0.6368769979765507,0.6106436029772586,1.0,,-1.0,0.6735753140545624,1.0,,-0.6882472016116853,1.0,-0.5827346570255915,-0.3654958791997336,-0.8328975693213232,,-0.2674946098935944,1.0,-1.0,,0.9232108769966987,0.6193411641284067,,,,,-0.6303814161794009,-0.6392270554086391,-0.6796144843329642,,,0.6846921318811495,,-0.764921614010665,0.531446183614402,0.5523904391570655,-0.36125673347359444,-0.3981472939923464,0.41108669099804734,-0.6729810014671173,0.460392991152366,-0.500650054445695,-0.8656511033245744,,0.3816637178163564,-0.5721136661964185,-0.6527299120066187,-0.33934919681982356,,-0.4477178397316289,0.4847205581282216,0.9852362643158838,-0.4397533212986247,-0.996962118451085,-0.5248781064488562,0.05231845012103831,-0.42359094003318
3.c,-0.9874624031596817,-1.0,-1.0,0.9959509134725475,0.429242652073796,-0.47786821338125746,,-0.9957678174451668,-0.18833495262172548,-0.923532031992084,-0.13760784910752233,0.9606189744693084,0.7138009885233211,-0.5289885896778472,,-1.0,-1.0,,0.49574460346473487,,0.9500367181900577,,,,,0.993621508687258,0.690608062763184,0.5095559623194014,0.429242652073796,,1.0,,,,-0.9979961942001663,,-0.981289477764279,,,0.9982542715608512,-0.9965865037949518,0.6719319439596811,,,0.518797741057528,0.518797741057528,,,1.0000000000000002,-0.9999999999999999,,-0.31779566801708475,,-0.923532031992084,,,-0.9209694605888468,-0.5595977748802207,-0.2821863206275642,-0.399968002164143,0.14300669491328524,,,0.6642326317541758,0.8645400976381089,0.9301956973304067,0.9610605944498495,-0.06739640340988794,-0.9196745105887222,,,,0.9445916788914273,,-0.3621807479103362,-0.9993026965192067,-0.9966694241332149,-0.9782314937884022,0.9999999999999998,,-1.0,-0.9826756439923767,1.0,,-0.9335983298345889,-0.5827346570255915,1.0,0.9804697423478578,0.0768448437677336,,,,1.0000000000000002,,1.0,-0.6116813104841241,,,,,0.9753274075629466,0.9974907860032848,0.9971380265615546,,0.9959622703029927,-0.8470251853108056,,0.9550383176574847,-0.9050847833942569,-0.9118070452191286,0.8927763893082573,0.993621508687258,-0.5734083117558472,0.8623719841953399,-0.4292057621829389,-0.9522165814091095,0.9500367181900577,1.0000000000000002,-0.8775339518542927,-0.9403103599217482,0.3939486149265883,0.23961355694043351,,0.9690693353279897,-0.9836188908294294,,-0.2121443373492363,-1.0,-0.07399358403431341,-0.8589088404649541,0.9489625232007962
3.d,-0.9590786632191035,-0.8660254037844377,-0.10807241355304358,0.8953453270691031,,-0.07705141285294188,,-0.7753148860571076,0.5399644563720292,-0.5,0.5571392350724311,-0.150785402114278,0.7894103884443369,1.0,1.0,,-1.0,,,,0.5415073582357572,,,,,0.9851342644547687,0.6700593942604899,-0.24383210446449982,,,,,,,0.11459780303201218,,-0.3423141753045814,,,0.8769503669575426,-0.9031162998560741,,,,0.5822509831873838,0.5822509831873838,,,0.4351231341596476,,,-0.7474606997112282,,-0.5,,,-0.7798156654407832,0.3240207389491897,-0.2917754685468031,-0.5243318888241404,0.43036368426198623,,,-0.36083203051893376,0.5884939036936502,0.7604807049372296,0.7568232065521876,0.1148527080621988,-0.9485594008106109,,,,0.4369330113424049,,-0.11742784807525515,-0.8944147260890367,-0.9004486516641498,-0.9061551962806748,,,,-0.9385638197228469,1.0,,-1.0,-0.3654958791997336,0.9804697423478578,1.0,1.0,,-0.9619188796407974,,1.0,,,-0.48926164274460676,,,,,0.7576565327810726,0.8873048140431329,0.8820667907229621,,,-0.9051722348900508,,0.7998464442226488,-0.5703763813090232,-0.9648303690843425,0.9476996650891862,0.9851342644547687,-0.8307153400078605,0.9368317614762831,-0.0008204762435153327,,0.5415073582357572,,-0.6490835627253788,-0.9999827640193145,0.430730492253947,0.47312971326550274,,0.9495212811445581,-0.8445227351904343,0.6591576782441239,-0.6132232093579062,0.9991902519139864,0.15437323054587726,-0.7976698753578285,0.7231227327350799
4.1,-0.24498928329013347,,-1.0000000000000002,0.12690782930800926,-0.3860518528237875,-0.12690782930800917,,-1.0000000000000002,0.9518751980984677,1.0,1.0,-1.0,0.8839869432100018,1.0,,,-1.0,,,,0.9999999999999999,,,,,0.1609074669470001,-0.3860518528237874,-1.0,-0.3860518528237875,,,,,,1.0000000000000002,,0.9999999999999999,,,0.07130276326326698,-0.14756376139610533,,,,-0.8305011224144423,-0.8305011224144423,,,1.0,1.0,,-0.989642458675778,,1.0,,,-0.4919854898208363,1.0,-0.8705901813575158,0.9684085136383564,-0.9019801692306586,,,-0.880204385920286,0.6669318665221153,-0.24320057685118915,-0.10266408844937683,0.9439327418643808,-0.44459686583529506,,,,0.2538236234670562,,-0.7955692527549114,-1.0,-0.15955472499765758,-0.2672999456395178,,,,-1.0000000000000002,,,1.0000000000000002,-0.8328975693213232,0.0768448437677336,1.0,1.0,,,,,,,0.43691161939050976,,,,,-1.0,0.06314668552231181,0.12938180937400487,,,-0.5325560052489648,,0.31207523770291784,0.17262433059054297,-0.5054433028070691,-0.0438455540858709,0.1609074669470001,-0.8721048733186336,0.5504134434280339,0.9954967104742816,,0.9999999999999999,,0.32137040019736024,1.0,1.0000000000000002,0.8109682526571494,,0.0053114741641337865,0.11901185284785004,,-0.9986109555094571,,0.9932932439337679,-0.605862661063538,-1.0
4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.3,0.9997138494617843,,-1.0,-0.9967482342385352,,0.8229198469387176,,0.9034987371169899,-0.7854874624792768,,,,-0.7231169215687715,,,,,,,,0.19240266434498304,,,,,-0.9268610711431521,,,,,,,,,,,,,,-0.998855473503771,0.9999122150630974,,,,-0.9746120133652472,-0.9746120133652472,,,-0.6210947270967921,,,0.9725079703730319,,,,,0.9840900296276077,,-0.450421271422285,0.5317839096116127,0.9494136261466599,,,-0.7634657297172723,-0.8719317998522295,-0.9912433898891072,-0.8984937842214458,0.7290841384671253,0.9961709886420707,,,,0.9999896040444144,,0.14105132864109798,0.9929115334868207,0.9968765335191998,0.9876102373416702,,,,,,,,-0.2674946098935944,,-0.9619188796407974,,,1.0,,,,,-0.7188819620141107,,,,,,-0.963559356592978,-0.990610764615702,,,0.9498272245599615,,-0.8229198469387174,0.2537855311792661,0.9339334291883451,-0.9794083996484432,-0.9268610711431521,0.9939101362486061,-0.9928939591574107,-0.3309508245653073,,0.19240266434498304,,0.9012770018269862,,-0.8229198469387176,-0.6829546195211406,,-0.8698762936491627,0.82802680854,-0.4285069306572488,0.7648487006056311,,0.9992379153505295,0.9995295407814484,-1.0
4.4,-1.0,-1.0,,1.0,,1.0000000000000002,,-1.0,-1.0,-0.9999999999999999,-1.0,0.9999999999999999,0.9999999999999999,,,,,,,,1.0,,,,,1.0,,0.9999999999999999,,,,,,,,,-1.0000000000000002,,,1.0,-1.0,,,,0.9999999999999999,0.9999999999999999,,,,,,1.0,,-0.9999999999999999,,,-1.0,-0.9999999999999999,1.0,1.0,1.0,,,1.0,-1.0,0.9999999999999999,1.0,0.9999999999999998,-1.0,,,,1.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,1.0,,,,,,1.0,,,0.9999999999999999,-0.9999999999999999,,,,,1.0,1.0,1.0,,,-0.9999999999999999,,,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,,-1.0,1.0,,1.0,,1.0,-1.0,,1.0000000000000002,-1.0,1.0,,1.0
4.5,-1.0,,,1.0,,1.0,,-1.0,1.0000000000000002,,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,-1.0000000000000002,,,,0.9999999999999998,0.9999999999999998,,,,,,-1.0000000000000002,,,,,-1.0,,-1.0,-1.0,1.0,,,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0,-1.0,,,,1.0000000000000002,,-1.0,-1.0,-1.0,-1.0,,,,-1.0,,,,-1.0,1.0000000000000002,1.0,,,,,1.0,,,-1.0,,,,,,1.0,1.0,,,-1.0,,1.0,-1.0,-1.0,1.0,1.0,-1.0000000000000002,1.0000000000000002,-1.0,,1.0,,-1.0,,1.0,1.0,,1.0,-1.0,,-1.0,,1.0,-1.0,
4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.a,-0.9916709412228284,-0.9999999999999998,,0.9916709412228285,0.79441357759089,-0.20289850241565927,,-1.0,-0.9956563815368225,-0.9232108769966986,-0.9232108769966987,0.9854872733504998,-0.6973068107160902,-1.0,-1.0,,,,,,1.0,,,,,0.9825915329173518,,0.8061115420238584,0.79441357759089,,,,,,-1.0,,-0.9966197844808309,,,0.993535954493367,-0.994727190141733,,,,-0.5044199812276915,-0.5044199812276915,,,,,,0.9948319663383807,,-0.9232108769966986,,,0.5828578046081492,-0.9232108769966987,-0.35385654460953186,0.9839893455950774,-0.10237572502853906,,,0.9228955508011593,-0.8384437962532799,0.9237113638150147,0.9878069040737674,0.8542475203246671,-0.9232108769966988,,,,0.9089491116457606,,-0.5013444448693329,-1.0,-0.9944876853984888,-0.998238284932987,,,,,,,-0.7944135775908898,0.9232108769966987,1.0,,,,,0.9999999999999999,,,1.0,-0.26716885448096084,,,,,0.9296760967613134,0.9494611310114749,0.9815590215112308,,1.0,-0.5607977232420823,,0.7944135775908899,-0.9533246246132906,0.12879729940580872,0.8552713010850171,0.9825915329173518,0.9595679873179291,0.17053511906800206,-0.4658105941635377,-0.7634219703378545,1.0,,-0.8339503942289889,0.9232108769966987,,0.6342043813489422,,0.9145986666592846,-0.998505900056658,,0.9889052319108083,-0.9657369200424316,0.916938748978781,,0.9530325100001348
4.b,0.6652986319749824,0.9811315306784866,0.723362509850165,-0.7130109675788165,-0.20762171709164673,-0.16264885961624606,,0.8350055522429678,0.13756860461415016,0.6836818550679538,0.02101658376170831,-0.280044492795136,-0.6645187852024443,-0.29276898236212406,-0.9821143948277404,-1.0000000000000002,-1.0,,-0.1891397367333878,,-0.9021000000687951,,,,,-0.5775525531360053,-0.8173565015198615,0.0017260770899660636,-0.20762171709164673,,1.0,,,,0.11551482373729846,,0.3717742918285745,,,-0.7585882202523595,0.7215619177637319,0.2822637871725565,,,-0.4261747324611058,-0.4261747324611058,,,-0.19631976145987645,0.9999999999999999,,0.07290004396911624,,0.6836818550679538,,,0.7915832561703832,-0.015430015288057961,0.12034832228711174,0.37732088601104313,-0.7943091121518627,,,-0.016341737831468497,-0.10456401390373506,-0.6203726282871211,-0.680530466196439,-0.005225170290050874,0.6720682079308916,1.0,,,-0.7898310697830823,,0.5930141760609318,0.7894625491532319,0.7199972146347322,0.6776486431056966,-1.0,,1.0,0.7540383182387703,-1.0,,0.2687343028851143,0.6193411641284067,-0.6116813104841241,-0.48926164274460676,0.43691161939050976,,-0.7188819620141107,-0.9999999999999999,-1.0,,-0.26716885448096084,1.0,,,,,-0.6268951675322642,-0.7097579277406235,-0.7757708265261676,,0.9953566245492694,0.6009120195594805,,-0.6303535263270449,0.5954565381130839,0.5487228614955838,-0.40194312161240037,-0.5775525531360053,0.13827007912088884,-0.6075421855257579,0.7153653472962521,-0.44190915106419976,-0.9021000000687951,1.0,0.666225989298295,0.7022644297135765,-0.09153677039109893,-0.5352941000113401,,-0.5701800284797914,0.7531540542187618,0.9361245712522462,-0.3421953759468647,-0.8148125194303717,-0.13568336774801296,0.03456606387233307,-0.8046701816272973
5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,,,,1.0,,,,,-1.0,,1.0,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,-1.0,,,,-1.0,1.0,,,,,,,,,,,,,,,,,,-1.0,0.9999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
